row_id,code_id,q_id,split,sample_index,sample_seed,erased_indices,erased_count,peeling_residual,residual_size,stopping_failure,erased_rank,ambiguity_dim,rank_failure
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,36,3311761399,"[2, 4, 7, 11, 13, 17, 18]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,37,3312761402,"[6, 12, 17, 18, 19, 20, 21]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,38,3313761405,"[10, 14, 15, 19, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,39,3314761408,"[5, 10, 11, 20, 22]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,40,3315761411,"[1, 2, 5, 14, 17, 18, 22, 23]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,41,3316761414,"[2, 7, 13, 14, 16, 19, 21]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,42,3317761417,"[0, 1, 6, 9, 14, 16, 18, 19, 23]",9,"[1, 6, 9, 14, 19, 23]",6,1,9,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,43,3318761420,"[4, 5, 15, 17, 18, 22]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,44,3319761423,"[2, 3, 11, 12, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,45,3320761426,"[1, 5, 7, 8, 12, 13, 14, 19]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,46,3321761429,"[0, 2, 3, 6, 9, 12, 13, 14, 15, 17, 18, 21]",12,"[0, 2, 3, 6, 9, 12, 13, 14, 15, 17, 21]",11,1,12,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,47,3322761432,"[1, 2, 3, 7, 12, 13, 14, 19]",8,[],0,0,8,0,0
