seed,graph_family,damage_family,total_energy_E,required_flow_Q,horizon_T,damage_intensity,graph_split,damage_split,has_heldout_allocation,primary_axes,group_split,n_allocations,observed_best_allocations,total_resource_tie_top1_tie_adjusted,total_resource_tie_top2_contains_observed_best,total_resource_tie_kendall_tau,total_resource_tie_regret,policy_prior_top1_tie_adjusted,policy_prior_top2_contains_observed_best,policy_prior_kendall_tau,policy_prior_regret,m_profile_linear_top1_tie_adjusted,m_profile_linear_top2_contains_observed_best,m_profile_linear_kendall_tau,m_profile_linear_regret,m_profile_beats_total_resource_regret,m_profile_beats_policy_prior_regret,m_profile_beats_policy_prior_kendall,m_profile_clears_policy_prior_smoke
2002,grid,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,2,8|0,0,10",0.18181818181818182,1.0,0.0,0.04343434343434338,0.0,0.0,-0.0967741935483871,0.020000000000000018,0.0,0.0,-0.5384615384615384,0.020000000000000018,True,False,False,False
2002,layered_dag,bottleneck_attack,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,8,2|0,10,0",0.18181818181818182,1.0,0.0,0.11656565656565654,1.0,1.0,1.0,0.0,1.0,1.0,0.9591836734693877,0.0,True,False,False,False
2002,layered_dag,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,10,0",0.09090909090909091,1.0,0.0,0.12363636363636354,0.0,0.0,-0.40540540540540543,0.16888888888888864,1.0,1.0,0.0,0.0,True,True,True,True
2002,layered_dag,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,2,8|0,0,10",0.18181818181818182,1.0,0.0,0.013636363636363669,1.0,1.0,1.0,0.0,0.0,0.0,-0.6666666666666666,0.029999999999999805,False,False,False,False
2002,layered_dag,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,0,10",0.09090909090909091,1.0,0.0,0.2915151515151515,0.0,0.0,-0.8,0.4059999999999999,0.0,0.0,0.19230769230769232,0.26,True,True,True,True
2002,layered_dag,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,"8,0,2",0.09090909090909091,1.0,0.0,0.45232323232323246,0.0,1.0,-0.1111111111111111,0.5200000000000002,0.0,0.0,-0.1836734693877551,0.3433333333333335,True,True,False,False
2002,layered_dag,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"6,4,0",0.09090909090909091,1.0,0.0,0.01545454545454561,0.0,1.0,0.25,0.010000000000000231,0.0,0.0,0.4634146341463415,0.010000000000000231,True,False,True,False
2002,random_geometric,bottleneck_attack,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,"0,8,2|0,10,0",0.18181818181818182,1.0,0.0,0.3354545454545452,1.0,1.0,0.7,0.0,1.0,1.0,0.6923076923076923,0.0,True,False,False,False
2002,random_geometric,clustered_failure,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,"4,3,3|0,10,0|3,4,3",0.2727272727272727,1.0,0.0,0.16858585858585862,1.0,1.0,0.02857142857142857,0.0,1.0,1.0,0.2,0.0,True,False,True,False
2002,random_geometric,demand_shock,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,"0,0,10",0.09090909090909091,1.0,0.0,0.020909090909090988,0.5,1.0,1.0,0.0050000000000003375,0.0,0.0,-0.5111111111111111,0.040000000000000036,False,False,False,False
2002,random_geometric,random_attrition,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,"0,2,8",0.09090909090909091,1.0,0.0,0.3466666666666667,0.0,0.0,-0.47368421052631576,0.3979999999999999,0.0,0.0,0.061224489795918366,0.36111111111111116,False,True,True,True
2002,random_geometric,repairable_wear,10,4,9,0.28,primary_heldout,primary_heldout,True,graph|damage|allocation,heldout_graph_damage_allocation,11,"0,10,0",0.09090909090909091,1.0,0.0,0.42181818181818165,0.0,1.0,0.3333333333333333,0.29277777777777736,1.0,1.0,0.05454545454545454,0.0,True,True,False,False
