primary_key,split,group_index,match_key,state_count,tail_count,log_tau_min,log_tau_max,log_tau_spread,low_mean_collapse_fraction,high_mean_collapse_fraction,low_minus_high
path_b05,validation,187,"('40', '76', '2', '0', '2', '6', 3.0)",4,1,38.81950858145651,41.51620258306248,2.6966940016059695,0.265625,0.109375,0.15625
path_b05,validation,189,"('40', '76', '2', '0', '2', '7', 3.0)",4,1,38.08114842512162,40.9379269698254,2.8567785447037792,0.328125,0.0625,0.265625
path_b05,validation,190,"('40', '76', '2', '0', '2', '7', 3.5)",10,3,39.64853497916062,40.88981169298448,1.2412767138238578,0.13020833333333334,0.11979166666666667,0.010416666666666671
path_b05,validation,196,"('40', '80', '2', '0', '2', '7', 3.5)",9,3,40.658552741073095,42.712579305531364,2.054026564458269,0.20833333333333334,0.14583333333333334,0.0625
path_b05,validation,199,"('40', '80', '3', '0', '3', '6', 3.0)",10,3,42.85921265347836,43.9136727020425,1.0544600485641382,0.07291666666666667,0.046875,0.02604166666666667
path_b05,validation,201,"('40', '80', '3', '0', '3', '7', 3.0)",5,1,42.95433117449278,43.79869556562899,0.8443643911362102,0.03125,0.03125,0.0
path_b05,test,0,"('24', '43', '1', '1', '1', '6', 3.0)",4,1,20.67789054710097,21.20683511281934,0.5289445657183727,0.296875,0.21875,0.078125
path_b05,test,9,"('24', '43', '2', '0', '2', '5', 2.5)",6,2,21.954173318166827,22.61271875706409,0.6585454388972636,0.0859375,0.0859375,0.0
path_b05,test,11,"('24', '43', '2', '0', '2', '6', 3.0)",11,3,20.746302609145534,22.429017719219008,1.6827151100734739,0.19791666666666666,0.08333333333333333,0.11458333333333333
path_b05,test,18,"('24', '45', '2', '0', '2', '5', 2.5)",9,3,22.982640062145688,23.78745210274468,0.8048120405989927,0.07291666666666667,0.041666666666666664,0.03125000000000001
path_b05,test,21,"('24', '45', '2', '0', '2', '6', 3.0)",11,3,21.828400441989682,23.221664675174384,1.393264233184702,0.17708333333333334,0.109375,0.06770833333333334
path_b05,test,24,"('24', '48', '2', '0', '2', '5', 2.5)",6,2,23.808044974446833,24.841557405554706,1.033512431107873,0.1796875,0.1484375,0.03125
path_b05,test,27,"('24', '48', '2', '0', '2', '6', 3.0)",9,3,23.785634173133918,24.852938535134324,1.0673043620004066,0.16145833333333334,0.09375,0.06770833333333334
path_b05,test,29,"('24', '48', '3', '0', '3', '5', 2.5)",18,6,25.017604914044817,25.768123635087626,0.750518721042809,0.026041666666666668,0.0234375,0.002604166666666668
path_b05,test,36,"('24', '64', '2', '0', '2', '5', 2.5)",12,4,31.217594520769673,32.55590984598053,1.338315325210857,0.0234375,0.01171875,0.01171875
path_b05,test,40,"('24', '64', '3', '0', '3', '5', 2.5)",7,2,32.0185208050676,32.65456503609542,0.6360442310278174,0.0,0.0,0.0
path_b05,test,42,"('24', '68', '2', '0', '2', '5', 2.5)",7,2,33.02487623330502,34.04415331937134,1.0192770860663174,0.0625,0.0546875,0.0078125
path_b05,test,44,"('24', '68', '2', '0', '3', '5', 2.5)",11,3,32.67353541934326,33.83971385117392,1.1661784318306587,0.03125,0.052083333333333336,-0.020833333333333336
path_b05,test,48,"('24', '68', '3', '0', '3', '5', 2.5)",7,2,33.51797881022453,34.12661837249372,0.6086395622691967,0.0,0.0078125,-0.0078125
path_b05,test,56,"('24', '72', '2', '0', '3', '5', 2.5)",5,1,34.59254155203464,35.313733072320765,0.7211915202861263,0.03125,0.015625,0.015625
path_b05,test,59,"('24', '72', '3', '0', '3', '4', 2.0)",6,2,34.817011067268766,35.782375920289034,0.9653648530202688,0.0,0.0078125,-0.0078125
path_b05,test,60,"('24', '72', '3', '0', '3', '5', 2.0)",4,1,34.95676881489486,35.724775824815644,0.7680070099207867,0.015625,0.0,0.015625
path_b05,test,77,"('32', '57', '2', '0', '2', '6', 3.0)",6,2,28.860599339877435,30.086684060336907,1.2260847204594718,0.1875,0.09375,0.09375
path_b05,test,89,"('32', '60', '2', '0', '2', '6', 3.0)",12,4,30.6743897323155,32.1835042772543,1.5091145449388002,0.13671875,0.046875,0.08984375
path_b05,test,90,"('32', '60', '2', '0', '2', '7', 3.0)",9,3,29.755126152640297,32.09866676331508,2.3435406106747827,0.17708333333333334,0.125,0.05208333333333334
path_b05,test,93,"('32', '64', '2', '0', '2', '6', 3.0)",9,3,32.385201037864604,33.62743697329764,1.2422359354330368,0.16666666666666666,0.09895833333333333,0.06770833333333333
path_b05,test,94,"('32', '64', '2', '0', '2', '7', 3.0)",6,2,31.804692924330638,33.30725101546504,1.5025580911344036,0.203125,0.1796875,0.0234375
path_b05,test,97,"('32', '64', '3', '0', '3', '6', 3.0)",15,5,33.88238489444485,34.72737937186631,0.8449944774214657,0.059375,0.053125,0.006249999999999999
path_b05,test,106,"('32', '86', '2', '0', '2', '5', 2.5)",12,4,42.988095838734594,44.598327422974236,1.6102315842396422,0.05859375,0.01953125,0.0390625
path_b05,test,108,"('32', '86', '2', '0', '2', '6', 3.0)",4,1,42.653619074330145,43.96058431823874,1.3069652439085928,0.046875,0.078125,-0.03125
path_b05,test,109,"('32', '86', '2', '0', '3', '5', 2.5)",4,1,43.23120490858022,43.9411576164566,0.7099527078763828,0.03125,0.046875,-0.015625
path_b05,test,116,"('32', '91', '2', '0', '2', '5', 2.5)",12,4,44.53489112166876,46.189750885952236,1.6548597642834793,0.078125,0.04296875,0.03515625
path_b05,test,119,"('32', '91', '2', '0', '3', '5', 2.5)",6,2,45.028210288996455,46.0379004431735,1.0096901541770436,0.0703125,0.0,0.0703125
path_b05,test,122,"('32', '91', '3', '0', '3', '5', 2.5)",7,2,45.58787128725469,46.52311270409912,0.935241416844427,0.0234375,0.015625,0.0078125
path_b05,test,128,"('32', '96', '2', '0', '3', '5', 2.5)",9,3,46.53027086439229,48.00841241038164,1.4781415459893452,0.03125,0.03125,0.0
path_b05,test,130,"('32', '96', '3', '0', '3', '5', 2.5)",12,4,47.26004331546969,48.543949383394946,1.2839060679252583,0.01953125,0.01171875,0.0078125
path_b05,test,141,"('40', '108', '2', '0', '2', '6', 3.0)",13,4,53.93236711303064,55.93515468704304,2.0027875740124017,0.09765625,0.0546875,0.04296875
path_b05,test,146,"('40', '108', '3', '0', '3', '6', 3.0)",5,1,55.57561400689778,56.6059388350387,1.0303248281409196,0.03125,0.015625,0.015625
path_b05,test,154,"('40', '114', '2', '0', '2', '5', 2.5)",4,1,57.395775271545844,58.70380852826649,1.3080332567206483,0.03125,0.078125,-0.046875
path_b05,test,158,"('40', '114', '2', '0', '3', '6', 3.0)",6,2,57.21209005832346,58.551366645477295,1.339276587153833,0.0703125,0.0703125,0.0
path_b05,test,160,"('40', '114', '3', '0', '3', '5', 2.5)",5,1,57.44116549915201,58.90412131542395,1.4629558162719434,0.0,0.015625,-0.015625
path_b05,test,162,"('40', '114', '3', '0', '3', '6', 3.0)",4,1,57.71018781804041,58.86967194429925,1.159484126258839,0.046875,0.015625,0.03125
path_b05,test,164,"('40', '120', '2', '0', '2', '6', 3.0)",7,2,58.99599880904197,60.701792527324784,1.7057937182828127,0.0625,0.046875,0.015625
path_b05,test,167,"('40', '120', '2', '0', '3', '6', 3.0)",6,2,58.73206331714062,60.774552795767555,2.0424894786269334,0.0703125,0.0390625,0.03125
path_b05,test,168,"('40', '120', '3', '0', '3', '5', 2.5)",11,3,59.65599470361237,61.207888510564565,1.5518938069521937,0.026041666666666668,0.0,0.026041666666666668
path_b05,test,173,"('40', '72', '1', '1', '1', '7', 3.5)",6,2,35.17155994470587,37.8896040686396,2.71804412393373,0.40625,0.3203125,0.0859375
path_b05,test,187,"('40', '72', '2', '0', '2', '7', 3.5)",10,3,35.47638441578513,38.186718334212166,2.7103339184270396,0.296875,0.10416666666666667,0.19270833333333331
path_b05,test,191,"('40', '76', '1', '1', '1', '7', 3.5)",6,2,37.388292280875795,40.10279798771225,2.714505706836455,0.5078125,0.2734375,0.234375
path_b05,test,199,"('40', '76', '2', '0', '2', '7', 3.5)",11,3,38.020162111913095,41.138977595200416,3.118815483287321,0.25,0.109375,0.140625
path_b05,test,202,"('40', '80', '2', '0', '2', '6', 3.0)",5,1,40.801307670587825,42.28772597917864,1.4864183085908138,0.296875,0.109375,0.1875
path_b05,test,204,"('40', '80', '2', '0', '2', '7', 3.5)",9,3,40.710280859909595,42.329898110488415,1.6196172505788198,0.17708333333333334,0.140625,0.03645833333333334
path_b05,test,206,"('40', '80', '3', '0', '3', '6', 3.0)",8,2,42.83794985767482,43.95941497452682,1.1214651168520007,0.0234375,0.0390625,-0.015625
path_b05,test,207,"('40', '80', '3', '0', '3', '7', 3.0)",8,2,42.871077187601486,43.70912111770541,0.8380439301039218,0.0703125,0.0625,0.0078125
path_b05,all,0,"('24', '43', '1', '1', '1', '5', 2.5)",6,2,20.726600594456674,21.981444006452946,1.2548434119962728,0.328125,0.3359375,-0.0078125
path_b05,all,3,"('24', '43', '1', '1', '1', '6', 3.0)",32,10,19.916095985687296,22.020635652135518,2.104539666448222,0.3125,0.2578125,0.0546875
path_b05,all,4,"('24', '43', '1', '1', '1', '7', 3.0)",12,4,20.3075447006194,22.080820407413185,1.773275706793786,0.26953125,0.23828125,0.03125
path_b05,all,6,"('24', '43', '1', '1', '2', '6', 3.0)",5,1,20.450573718322797,21.223352495080558,0.772778776757761,0.265625,0.21875,0.046875
path_b05,all,8,"('24', '43', '1', '1', '2', '7', 3.5)",10,3,20.15402282716748,21.234077695017657,1.0800548678501762,0.3802083333333333,0.2760416666666667,0.10416666666666663
path_b05,all,12,"('24', '43', '1', '2', '1', '7', 3.0)",7,2,19.79263213468877,21.146934058516155,1.3543019238273857,0.46875,0.3671875,0.1015625
path_b05,all,20,"('24', '43', '2', '0', '2', '5', 2.5)",19,6,20.87043538039085,22.61271875706409,1.7422833766732388,0.125,0.08333333333333333,0.04166666666666667
path_b05,all,21,"('24', '43', '2', '0', '2', '5', 3.0)",14,4,20.506098472600584,22.424121907265743,1.9180234346651588,0.21484375,0.1171875,0.09765625
path_b05,all,23,"('24', '43', '2', '0', '2', '6', 3.0)",39,13,20.746302609145534,22.429017719219008,1.6827151100734739,0.18629807692307693,0.10817307692307693,0.078125
path_b05,all,24,"('24', '43', '2', '0', '2', '7', 3.0)",9,3,20.671605418334902,21.87042257293137,1.198817154596469,0.19270833333333334,0.13541666666666666,0.057291666666666685
path_b05,all,26,"('24', '45', '1', '1', '1', '5', 2.5)",6,2,21.829625461357875,23.20709013470272,1.3774646733448463,0.2734375,0.234375,0.0390625
path_b05,all,28,"('24', '45', '1', '1', '1', '6', 2.5)",5,1,22.1266705357737,23.305911497569465,1.179240961795763,0.28125,0.203125,0.078125
path_b05,all,29,"('24', '45', '1', '1', '1', '6', 3.0)",15,5,21.66915534113708,22.967369369869658,1.298214028732577,0.234375,0.28125,-0.046875
path_b05,all,36,"('24', '45', '1', '2', '1', '6', 3.0)",7,2,20.60487037879765,22.285272414334482,1.680402035536833,0.3828125,0.296875,0.0859375
path_b05,all,41,"('24', '45', '2', '0', '2', '5', 2.5)",41,13,22.495362083241048,23.81159447842794,1.3162323951868906,0.09014423076923077,0.04927884615384615,0.040865384615384616
path_b05,all,42,"('24', '45', '2', '0', '2', '5', 3.0)",10,3,22.312742362738735,23.642284826875848,1.3295424641371127,0.109375,0.057291666666666664,0.052083333333333336
path_b05,all,43,"('24', '45', '2', '0', '2', '6', 2.5)",16,5,22.581919785486818,23.78432423186822,1.2024044463814008,0.109375,0.084375,0.024999999999999994
path_b05,all,44,"('24', '45', '2', '0', '2', '6', 3.0)",46,15,21.19776253223651,23.58067794030455,2.3829154080680404,0.1625,0.08333333333333333,0.07916666666666668
path_b05,all,45,"('24', '45', '2', '0', '2', '7', 3.0)",7,2,21.780773812773976,22.84501693897163,1.0642431261976526,0.21875,0.0625,0.15625
path_b05,all,48,"('24', '45', '3', '0', '3', '5', 2.5)",4,1,23.34702120645156,24.00890514881634,0.6618839423647778,0.0625,0.046875,0.015625
path_b05,all,49,"('24', '48', '2', '0', '2', '5', 2.5)",27,9,23.12221935778457,24.893248177462365,1.7710288196777952,0.1909722222222222,0.11979166666666667,0.07118055555555554
path_b05,all,50,"('24', '48', '2', '0', '2', '5', 3.0)",8,2,23.6696563241029,24.789998625714315,1.1203423016114158,0.1953125,0.125,0.0703125
path_b05,all,51,"('24', '48', '2', '0', '2', '6', 2.5)",10,3,23.792506868990042,25.007593977314542,1.2150871083245,0.109375,0.09895833333333333,0.010416666666666671
path_b05,all,52,"('24', '48', '2', '0', '2', '6', 3.0)",37,12,23.372437858164297,25.02543814443433,1.6530002862700321,0.17708333333333334,0.09635416666666667,0.08072916666666667
path_b05,all,53,"('24', '48', '2', '0', '2', '7', 3.0)",5,1,23.700626130409304,24.717777149990763,1.0171510195814584,0.171875,0.109375,0.0625
path_b05,all,57,"('24', '48', '3', '0', '3', '5', 2.5)",78,26,24.926664714007586,25.768123635087626,0.8414589210800401,0.03786057692307692,0.034254807692307696,0.003605769230769225
path_b05,all,58,"('24', '48', '3', '0', '3', '6', 2.5)",9,3,24.85368165924696,25.56831841654514,0.7146367572981802,0.057291666666666664,0.03125,0.026041666666666664
path_b05,all,63,"('24', '64', '1', '1', '2', '5', 2.5)",4,1,30.274893692934317,31.496330086069005,1.221436393134688,0.234375,0.171875,0.0625
path_b05,all,65,"('24', '64', '1', '1', '3', '5', 2.5)",5,1,31.144610796118165,31.78050499081862,0.6358941947004553,0.203125,0.09375,0.109375
path_b05,all,72,"('24', '64', '2', '0', '2', '4', 2.5)",9,3,31.65492419658261,32.47506022662265,0.8201360300400431,0.036458333333333336,0.03125,0.005208333333333336
path_b05,all,73,"('24', '64', '2', '0', '2', '5', 2.5)",56,18,31.142051933898248,32.55590984598053,1.4138579120822818,0.059895833333333336,0.034722222222222224,0.025173611111111112
path_b05,all,74,"('24', '64', '2', '0', '2', '6', 2.5)",8,2,31.150032633310794,32.00137594754115,0.8513433142303555,0.078125,0.0234375,0.0546875
path_b05,all,75,"('24', '64', '2', '0', '3', '5', 2.5)",34,11,31.355900589442438,32.4487594898747,1.0928589004322653,0.03409090909090909,0.026988636363636364,0.0071022727272727244
path_b05,all,79,"('24', '64', '3', '0', '3', '4', 2.5)",10,3,31.809390199105902,32.79234686041326,0.9829566613073588,0.026041666666666668,0.010416666666666666,0.015625
path_b05,all,80,"('24', '64', '3', '0', '3', '5', 2.5)",26,8,32.0185208050676,32.678955706830784,0.6604349017631819,0.017578125,0.009765625,0.0078125
path_b05,all,82,"('24', '68', '1', '1', '1', '5', 2.5)",5,1,32.419215363832755,33.07327055000886,0.6540551861761017,0.21875,0.234375,-0.015625
path_b05,all,89,"('24', '68', '2', '0', '2', '4', 2.5)",7,2,33.06635989314402,34.16719116184434,1.1008312687003254,0.0390625,0.0234375,0.015625
path_b05,all,91,"('24', '68', '2', '0', '2', '5', 2.5)",39,13,32.67811039608466,34.1280814407146,1.4499710446299403,0.0673076923076923,0.04326923076923077,0.024038461538461536
path_b05,all,94,"('24', '68', '2', '0', '3', '5', 2.5)",50,16,32.67353541934326,34.009137757351574,1.3356023380083144,0.029296875,0.0302734375,-0.0009765625
path_b05,all,97,"('24', '68', '3', '0', '3', '4', 2.0)",5,1,33.46314901901818,34.26731355624696,0.8041645372287789,0.0,0.0,0.0
path_b05,all,98,"('24', '68', '3', '0', '3', '4', 2.5)",14,4,33.20971643138796,34.35354163241304,1.1438252010250807,0.015625,0.01171875,0.00390625
path_b05,all,100,"('24', '68', '3', '0', '3', '5', 2.5)",20,6,33.428784073734015,34.24106959837228,0.8122855246382628,0.018229166666666668,0.0026041666666666665,0.015625
path_b05,all,104,"('24', '72', '2', '0', '2', '4', 2.5)",6,2,34.36403458849319,35.023490876283745,0.6594562877905545,0.0625,0.0390625,0.0234375
path_b05,all,105,"('24', '72', '2', '0', '2', '5', 2.5)",22,7,34.36202535290201,35.01818566717651,0.6561603142745014,0.0625,0.04017857142857143,0.02232142857142857
path_b05,all,107,"('24', '72', '2', '0', '3', '4', 2.5)",4,1,34.648014128568065,35.35844701130523,0.710432882737166,0.03125,0.03125,0.0
path_b05,all,108,"('24', '72', '2', '0', '3', '5', 2.5)",34,11,34.531159451964385,35.44956386993578,0.918404417971395,0.022727272727272728,0.026988636363636364,-0.004261363636363636
path_b05,all,111,"('24', '72', '2', '0', '4', '5', 2.5)",19,6,35.01903741082953,35.56763925686223,0.548601846032696,0.0234375,0.026041666666666668,-0.002604166666666668
path_b05,all,112,"('24', '72', '3', '0', '3', '4', 2.0)",27,9,34.817011067268766,35.7986937567014,0.9816826894326312,0.003472222222222222,0.003472222222222222,0.0
path_b05,all,113,"('24', '72', '3', '0', '3', '4', 2.5)",8,2,34.93832650809452,35.76632158875528,0.827995080660763,0.0234375,0.0078125,0.015625
path_b05,all,114,"('24', '72', '3', '0', '3', '5', 2.0)",14,4,34.95676881489486,35.724775824815644,0.7680070099207867,0.00390625,0.01171875,-0.0078125
path_b05,all,115,"('24', '72', '3', '0', '3', '5', 2.5)",12,4,34.95403802844188,35.841605267188534,0.8875672387466551,0.00390625,0.0078125,-0.00390625
path_b05,all,121,"('32', '57', '1', '1', '1', '6', 3.0)",22,7,26.95999988049409,29.3961256091711,2.436125728677009,0.3013392857142857,0.2611607142857143,0.0401785714285714
path_b05,all,122,"('32', '57', '1', '1', '1', '7', 3.0)",13,4,27.334863940108352,29.610524395024957,2.275660454916604,0.36328125,0.30859375,0.0546875
path_b05,all,123,"('32', '57', '1', '1', '1', '7', 3.5)",12,4,27.628082166067124,28.85173263785061,1.2236504717834862,0.38671875,0.3046875,0.08203125
path_b05,all,124,"('32', '57', '1', '1', '1', '8', 3.5)",5,1,27.579309922734506,28.738090319119962,1.1587803963854562,0.421875,0.375,0.046875
path_b05,all,126,"('32', '57', '1', '1', '2', '7', 3.5)",4,1,27.973226960758442,28.885488410443447,0.9122614496850048,0.28125,0.265625,0.015625
path_b05,all,130,"('32', '57', '1', '2', '1', '6', 3.0)",5,1,26.650483572832012,28.921216021490537,2.2707324486585243,0.453125,0.296875,0.15625
path_b05,all,131,"('32', '57', '1', '2', '1', '7', 3.0)",12,4,26.734206280656384,28.918081844385014,2.1838755637286305,0.515625,0.3671875,0.1484375
path_b05,all,132,"('32', '57', '1', '2', '1', '7', 3.5)",8,2,26.72000624065287,28.25768288501591,1.5376766443630387,0.5390625,0.453125,0.0859375
path_b05,all,133,"('32', '57', '1', '2', '1', '8', 3.5)",7,2,26.54937576679173,28.278777958622705,1.7294021918309745,0.625,0.4296875,0.1953125
path_b05,all,145,"('32', '57', '2', '0', '2', '6', 3.0)",21,7,28.010219980170124,30.09041925655567,2.080199276385546,0.19642857142857142,0.125,0.07142857142857142
path_b05,all,147,"('32', '57', '2', '0', '2', '7', 3.0)",21,7,28.638741973080162,30.199209575051796,1.5604676019716344,0.20982142857142858,0.12053571428571429,0.08928571428571429
path_b05,all,148,"('32', '57', '2', '0', '2', '7', 3.5)",13,4,28.26252891383439,30.103009190706906,1.8404802768725155,0.2421875,0.12109375,0.12109375
path_b05,all,150,"('32', '57', '2', '0', '2', '8', 3.5)",5,1,28.45098424317679,29.77107380277401,1.3200895595972177,0.296875,0.078125,0.21875
path_b05,all,152,"('32', '60', '1', '1', '1', '6', 3.0)",22,7,28.878148469104115,31.70136261369469,2.823214144590576,0.31473214285714285,0.23660714285714285,0.078125
path_b05,all,153,"('32', '60', '1', '1', '1', '7', 3.0)",21,7,28.720024602885605,31.585781578658878,2.865756975773273,0.34151785714285715,0.24330357142857142,0.09821428571428573
path_b05,all,155,"('32', '60', '1', '1', '1', '8', 3.5)",6,2,29.438763379011924,31.03602942221423,1.597266043202307,0.3828125,0.2265625,0.15625
path_b05,all,157,"('32', '60', '1', '2', '1', '7', 3.0)",4,1,28.502483398931457,29.810158441413982,1.3076750424825256,0.515625,0.3125,0.203125
path_b05,all,166,"('32', '60', '2', '0', '2', '6', 3.0)",62,20,29.261088434219694,32.1835042772543,2.9224158430346066,0.16640625,0.0828125,0.08359375000000001
path_b05,all,168,"('32', '60', '2', '0', '2', '7', 3.0)",28,9,29.47465673230501,32.09866676331508,2.6240100310100694,0.1875,0.08159722222222222,0.10590277777777778
path_b05,all,169,"('32', '60', '2', '0', '2', '7', 3.5)",12,4,29.27776603644221,31.59449027480113,2.3167242383589226,0.2578125,0.10546875,0.15234375
path_b05,all,174,"('32', '64', '2', '0', '2', '6', 3.0)",49,16,31.514398904366246,33.715850942058836,2.20145203769259,0.21875,0.1123046875,0.1064453125
path_b05,all,175,"('32', '64', '2', '0', '2', '7', 3.0)",30,10,31.804692924330638,33.660716176505396,1.856023252174758,0.221875,0.1453125,0.07656249999999998
path_b05,all,176,"('32', '64', '2', '0', '2', '7', 3.5)",6,2,32.230694193737314,33.50749728299691,1.2768030892595945,0.1328125,0.09375,0.0390625
path_b05,all,178,"('32', '64', '3', '0', '3', '5', 3.0)",14,4,33.707665556766514,34.634193357366634,0.9265278006001196,0.04296875,0.01171875,0.03125
path_b05,all,179,"('32', '64', '3', '0', '3', '6', 3.0)",70,23,33.454854631457096,34.8075437540659,1.3526891226088011,0.049592391304347824,0.03940217391304348,0.010190217391304345
path_b05,all,181,"('32', '86', '1', '1', '1', '5', 2.5)",6,2,42.13521452231022,43.70895373059268,1.5737392082824613,0.21875,0.171875,0.046875
path_b05,all,183,"('32', '86', '1', '1', '1', '6', 2.5)",7,2,42.03142721240062,43.423581657066016,1.392154444665394,0.2109375,0.1328125,0.078125
path_b05,all,184,"('32', '86', '1', '1', '1', '6', 3.0)",7,2,42.16843085745378,43.105796788192805,0.937365930739027,0.1953125,0.171875,0.0234375
path_b05,all,187,"('32', '86', '1', '1', '2', '6', 3.0)",6,2,42.23299085936153,43.25527907076892,1.0222882114073926,0.2109375,0.171875,0.0390625
path_b05,all,196,"('32', '86', '2', '0', '2', '5', 2.5)",47,15,42.27682652714867,44.598327422974236,2.321500895825565,0.06875,0.03125,0.037500000000000006
path_b05,all,198,"('32', '86', '2', '0', '2', '6', 2.5)",8,2,42.76057715726493,43.94373857022872,1.1831614129637842,0.046875,0.046875,0.0
path_b05,all,199,"('32', '86', '2', '0', '2', '6', 3.0)",19,6,42.452201536332026,44.216470448673974,1.7642689123419473,0.078125,0.06510416666666667,0.013020833333333329
path_b05,all,200,"('32', '86', '2', '0', '3', '5', 2.5)",13,4,43.074081779113385,44.317498308407,1.2434165292936186,0.046875,0.0390625,0.0078125
path_b05,all,201,"('32', '86', '2', '0', '3', '5', 3.0)",5,1,43.382703059886055,44.047211479495644,0.6645084196095894,0.015625,0.015625,0.0
path_b05,all,203,"('32', '86', '2', '0', '3', '6', 3.0)",11,3,43.506209518001576,44.07961493822133,0.5734054202197569,0.03125,0.041666666666666664,-0.010416666666666664
path_b05,all,204,"('32', '86', '3', '0', '3', '5', 2.5)",21,7,43.29601605649311,44.56405249806819,1.2680364415750844,0.024553571428571428,0.011160714285714286,0.013392857142857142
path_b05,all,206,"('32', '91', '1', '1', '1', '5', 2.5)",6,2,44.121385772607844,45.645205167434035,1.5238193948261909,0.1875,0.203125,-0.015625
path_b05,all,215,"('32', '91', '2', '0', '2', '5', 2.5)",53,17,44.249928114418246,46.189750885952236,1.93982277153399,0.0625,0.034926470588235295,0.027573529411764705
path_b05,all,217,"('32', '91', '2', '0', '2', '6', 2.5)",11,3,44.02644301616834,46.205250095047916,2.178807078879572,0.09895833333333333,0.041666666666666664,0.057291666666666664
path_b05,all,218,"('32', '91', '2', '0', '2', '6', 3.0)",6,2,44.78933889541875,45.368197649670954,0.5788587542522023,0.1328125,0.0546875,0.078125
path_b05,all,220,"('32', '91', '2', '0', '3', '5', 2.5)",20,6,45.028210288996455,46.182248525568006,1.1540382365715516,0.049479166666666664,0.0234375,0.026041666666666664
path_b05,all,222,"('32', '91', '2', '0', '3', '6', 2.5)",8,2,45.4727007242932,46.07712740624894,0.6044266819557436,0.0234375,0.03125,-0.0078125
path_b05,all,226,"('32', '91', '3', '0', '3', '5', 2.5)",45,15,45.151738672233634,46.81100278863092,1.6592641163972885,0.021875,0.0125,0.009374999999999998
path_b05,all,229,"('32', '96', '2', '0', '2', '5', 2.5)",27,9,45.96539126659035,47.37121058734524,1.4058193207548868,0.08680555555555555,0.043402777777777776,0.043402777777777776
path_b05,all,230,"('32', '96', '2', '0', '2', '6', 2.5)",11,3,46.48785707758304,47.35187219678004,0.8640151191970062,0.052083333333333336,0.0625,-0.010416666666666664
path_b05,all,232,"('32', '96', '2', '0', '3', '5', 2.5)",32,10,46.53027086439229,48.01647768439653,1.4862068200042344,0.0328125,0.028125,0.004687500000000001
path_b05,all,234,"('32', '96', '2', '0', '3', '6', 2.5)",4,1,47.33409753609919,47.88949363355273,0.5553960974535386,0.046875,0.0,0.046875
path_b05,all,239,"('32', '96', '3', '0', '3', '5', 2.5)",71,23,46.84948344741321,48.62658319819844,1.7770997507852258,0.017663043478260868,0.01358695652173913,0.004076086956521738
path_b05,all,242,"('32', '96', '3', '0', '4', '5', 2.5)",14,4,47.60140104941209,48.75700161423656,1.1556005648244678,0.00390625,0.0,0.00390625
path_b05,all,245,"('40', '108', '1', '1', '1', '6', 3.0)",11,3,53.72221275887756,55.30835901978643,1.586146260908869,0.203125,0.15625,0.046875
path_b05,all,246,"('40', '108', '1', '1', '1', '7', 3.0)",6,2,53.70076960979758,55.48705456386186,1.7862849540642785,0.1875,0.234375,-0.046875
path_b05,all,249,"('40', '108', '1', '1', '2', '7', 3.0)",5,1,53.54675118095533,55.20029539492847,1.6535442139731344,0.265625,0.203125,0.0625
path_b05,all,261,"('40', '108', '2', '0', '2', '5', 3.0)",9,3,54.169813694659936,55.95703641855335,1.7872227238934144,0.11979166666666667,0.07291666666666667,0.046875
path_b05,all,263,"('40', '108', '2', '0', '2', '6', 3.0)",69,23,53.84540218152873,56.44256278936366,2.5971606078349296,0.09578804347826086,0.04891304347826087,0.04687499999999999
path_b05,all,264,"('40', '108', '2', '0', '2', '7', 3.0)",11,3,53.656844917738425,55.331795929685526,1.6749510119471012,0.171875,0.08854166666666667,0.08333333333333333
path_b05,all,266,"('40', '108', '2', '0', '3', '6', 3.0)",10,3,55.56808619218649,56.4543500262878,0.8862638341013067,0.041666666666666664,0.020833333333333332,0.020833333333333332
path_b05,all,268,"('40', '108', '3', '0', '3', '5', 3.0)",5,1,54.8110811274655,56.53351023047726,1.7224291030117627,0.015625,0.0,0.015625
path_b05,all,270,"('40', '108', '3', '0', '3', '6', 3.0)",13,4,55.17214813778606,56.771503657821206,1.5993555200351466,0.0390625,0.01171875,0.02734375
path_b05,all,273,"('40', '114', '1', '1', '1', '6', 3.0)",6,2,55.65936400330075,57.116243723252744,1.456879719951992,0.15625,0.171875,-0.015625
path_b05,all,277,"('40', '114', '1', '1', '2', '7', 3.0)",4,1,56.01711579873298,57.6557493050188,1.6386335062858208,0.296875,0.1875,0.109375
path_b05,all,283,"('40', '114', '2', '0', '2', '5', 2.5)",13,4,57.395775271545844,58.70380852826649,1.3080332567206483,0.06640625,0.0703125,-0.00390625
path_b05,all,284,"('40', '114', '2', '0', '2', '5', 3.0)",9,3,56.11565380512433,58.57537767262631,2.459723867501978,0.08854166666666667,0.0625,0.02604166666666667
path_b05,all,285,"('40', '114', '2', '0', '2', '6', 2.5)",6,2,57.57437972005362,58.73551318673398,1.1611334666803614,0.0234375,0.0390625,-0.015625
path_b05,all,286,"('40', '114', '2', '0', '2', '6', 3.0)",39,13,56.022691613669,58.54785883699342,2.5251672233244236,0.0829326923076923,0.06490384615384616,0.018028846153846145
path_b05,all,287,"('40', '114', '2', '0', '2', '7', 3.0)",7,2,56.28452001707063,57.676630546590175,1.3921105295195417,0.0625,0.046875,0.015625
