graph_id,state_id,split,future_index,future_seed,max_h,first_disconnect_step
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,53,1917525447,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,54,1918525450,7,2
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,55,1919525453,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,56,1920525456,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,57,1921525459,7,5
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,58,1922525462,7,7
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,59,1923525465,7,5
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,60,1924525468,7,1
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,61,1925525471,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,62,1926525474,7,1
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,63,1927525477,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,0,1760354070,8,5
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,1,1761354073,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,2,1762354076,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,3,1763354079,8,8
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,4,1764354082,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,5,1765354085,8,7
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,6,1766354088,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,7,1767354091,8,6
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,8,1768354094,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,9,1769354097,8,2
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,10,1770354100,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,11,1771354103,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,12,1772354106,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,13,1773354109,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,14,1774354112,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,15,1775354115,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,16,1776354118,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,17,1777354121,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,18,1778354124,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,19,1779354127,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,20,1780354130,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,21,1781354133,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,22,1782354136,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,23,1783354139,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,24,1784354142,8,7
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,25,1785354145,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,26,1786354148,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,27,1787354151,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,28,1788354154,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,29,1789354157,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,30,1790354160,8,2
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,31,1791354163,8,
