graph_family,seed,attack_type,L_metric,repair_cost_method,turn,removed_edges,giant_fraction,efficiency_fraction,L_cumulative_loss,M_budget,target_giant_size,repair_cost_to_target,threshold_crossed,irreversible
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,73,73,0.625,0.3563936627779256,1.0317193647502887,4,48,1,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,74,74,0.625,0.3505790778172258,1.0481689836400927,4,48,1,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,75,75,0.46875,0.28145998482409074,1.2677649913322462,4,48,2,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,76,76,0.40625,0.25264758232965545,1.3757597165373612,4,48,2,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,77,77,0.40625,0.244866252993711,1.407043123646541,4,48,2,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,78,78,0.40625,0.24316204867956634,1.4140271909044773,4,48,2,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,79,79,0.40625,0.24175255638967227,1.4198405701868675,4,48,2,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,80,80,0.40625,0.23593519730229104,1.4441980993647892,4,48,3,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,81,81,0.375,0.21956800198449067,1.5160932904167,4,48,3,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,82,82,0.375,0.20653221994543655,1.5772988499608152,4,48,3,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,83,83,0.375,0.20576340596913073,1.5810282849539685,4,48,3,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,84,84,0.375,0.2040122185786562,1.5895753919381415,4,48,3,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,85,85,0.375,0.20187845470949622,1.6000894720395882,4,48,3,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,86,86,0.359375,0.19297180581097498,1.6452111846294997,4,48,3,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,87,87,0.34375,0.18698898553463242,1.6767055647465943,4,48,3,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,88,88,0.34375,0.18340118697853833,1.6960792471058073,4,48,3,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,89,89,0.3125,0.1723101572230958,1.7584591863842987,4,48,4,True,False
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,90,90,0.296875,0.16560625978596957,1.7981422371054911,4,48,5,True,True
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,91,91,0.1875,0.14504041764903802,1.930742832995851,4,48,6,True,True
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,92,92,0.1875,0.14222753476747446,1.9503271462685259,4,48,6,True,True
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,93,93,0.1875,0.13902414319953332,1.973107668851195,4,48,6,True,True
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,94,94,0.1875,0.13453939500441575,2.0058982231658913,4,48,7,True,True
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,95,95,0.1875,0.1292925447010394,2.045677653791341,4,48,7,True,True
small_world,4,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,96,96,0.1875,0.12411586392724652,2.0865397631343825,4,48,8,True,True
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,0,0,1.0,1.0,-0.0,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,1,1,1.0,0.9984144782419274,0.0015867800278805614,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,2,2,1.0,0.9956398151653019,0.004369718162066485,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,3,3,1.0,0.9902654677646294,0.009782222541886359,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,4,4,1.0,0.9872158380768061,0.012866582526962907,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,5,5,1.0,0.9684324046365805,0.032076592441127004,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,6,6,1.0,0.9651506602769668,0.0354710651899904,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,7,7,1.0,0.962415278144797,0.03830923940112798,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,8,8,1.0,0.9607154845483052,0.04007697571121707,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,9,9,1.0,0.9592656605983565,0.041587224110460876,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,10,10,1.0,0.9560785476049339,0.044915206539243704,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,11,11,1.0,0.9533860174121713,0.04773540234353276,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,12,12,1.0,0.9506595627673781,0.05059925868881352,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,13,13,1.0,0.9438121799495777,0.057828094550004754,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,14,14,1.0,0.9386020983166327,0.0633636400429926,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,15,15,1.0,0.9351668011741432,0.06703036862660536,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,16,16,1.0,0.930931601162716,0.07156947254285162,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,17,17,1.0,0.9295567681067297,0.07304739987520747,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,18,18,1.0,0.9251626588200007,0.07778570955607512,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,19,19,1.0,0.9215595249148316,0.08168790828312357,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,20,20,1.0,0.9179296085475336,0.08563457044376258,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,21,21,1.0,0.9171796996079048,0.08645186124822725,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,22,22,1.0,0.914181849346865,0.08972576741978096,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,23,23,1.0,0.9105180085275357,0.09374160128680255,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,24,24,1.0,0.9010495154159823,0.10419506681725538,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,25,25,1.0,0.8956466000557033,0.1102093633917566,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,26,26,1.0,0.8900466848073159,0.11648136279197778,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,27,27,1.0,0.8844348662424268,0.12280640716396533,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,28,28,1.0,0.8803121525719438,0.12747871557598173,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,29,29,1.0,0.8674452625990562,0.14220286702040016,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,30,30,1.0,0.865296713970438,0.1446828089376879,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,31,31,1.0,0.8632297030598578,0.14707445522725016,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,32,32,1.0,0.8553157830834742,0.15628454129373937,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,33,33,1.0,0.8528160866180455,0.15921136245338513,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,34,34,0.984375,0.8321293128691452,0.18376742611643718,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,35,35,0.984375,0.8302295435554192,0.1860530579262411,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,36,36,0.984375,0.8263270412402246,0.19076465011735275,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,37,37,0.96875,0.8075430126341746,0.21375895888390034,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,38,38,0.96875,0.8067931036945458,0.21468802066475784,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,39,39,0.96875,0.805459932246317,0.21634182031328358,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,40,40,0.96875,0.8001486724231041,0.22295772805154163,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,41,41,0.96875,0.7844642674341806,0.24275425605012202,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,42,42,0.96875,0.7837143584945517,0.24371066367409094,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,43,43,0.96875,0.7795654575277642,0.24901862027319432,4,48,0,False,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,44,44,0.96875,0.7763229941126075,0.25318661587184227,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,45,45,0.96875,0.774469647733239,0.2555768093918652,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,46,46,0.96875,0.7686310709889854,0.263144176233942,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,47,47,0.96875,0.7655832267986373,0.2671173476536117,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,48,48,0.96875,0.7609873562971979,0.27313853584822806,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,49,49,0.96875,0.7551934169898278,0.2807813810984946,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,50,50,0.96875,0.7536668166484407,0.2828048963695005,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,51,51,0.96875,0.737405100809174,0.30461787591665734,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,52,52,0.96875,0.7337501874772216,0.30958665233428034,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,53,53,0.96875,0.7317420979833268,0.31232715226130636,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,54,54,0.96875,0.7268993418764387,0.31896726787586327,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,55,55,0.96875,0.7247799563732498,0.3218871786461637,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,56,56,0.96875,0.721081108982208,0.32700365290333533,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,57,57,0.953125,0.6993980276420859,0.357535274428205,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,58,58,0.953125,0.6974375514141992,0.36034230131750067,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,59,59,0.953125,0.6847677695413923,0.3786755207683648,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,60,60,0.953125,0.666686253032899,0.40543572899038643,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,61,61,0.953125,0.663670547797106,0.4099694155914383,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,62,62,0.90625,0.6235198496459516,0.47237467852925796,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,63,63,0.90625,0.6106575045757314,0.49321902595274425,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,64,64,0.90625,0.6015440008258618,0.508255594412674,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,65,65,0.90625,0.5813186720433591,0.5424561836082548,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,66,66,0.90625,0.5631707514564392,0.5741724082701691,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,67,67,0.90625,0.5624208425168103,0.5755048792207307,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,68,68,0.890625,0.5512941023495002,0.5954868511591198,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,69,69,0.890625,0.5352099171801237,0.625096240481566,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,70,70,0.890625,0.5320567827447166,0.6310050608536624,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,71,71,0.890625,0.5298070559258306,0.6352423841395524,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,72,72,0.890625,0.5276263683426559,0.6393668814828734,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,73,73,0.890625,0.5266264897564841,0.6412637298116023,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,74,74,0.890625,0.5209285344649079,0.6521424165704239,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,75,75,0.875,0.5093528561375241,0.674614268545421,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,76,76,0.859375,0.49508359316274625,0.7030286555949822,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,77,77,0.84375,0.4789724542772299,0.7361121899529184,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,78,78,0.828125,0.46378992391082907,0.7683235794703746,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,79,79,0.828125,0.45201942927575356,0.7940301149503912,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,80,80,0.828125,0.42904581224769706,0.8461915772994311,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,81,81,0.828125,0.4275459943684395,0.8496934072266811,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,82,82,0.828125,0.4255962311254048,0.8542641964323406,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,83,83,0.828125,0.42459635253923295,0.8566163200955381,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,84,84,0.828125,0.42309653465997554,0.8601549116466038,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,85,85,0.8125,0.40839745374750647,0.8955144274135441,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,86,86,0.8125,0.3762556606855157,0.9774864180208892,4,48,0,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,87,87,0.6875,0.32327590142529045,1.1292491363877752,4,48,1,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,88,88,0.671875,0.31106505691461844,1.1677532024586514,4,48,1,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,89,89,0.640625,0.2924197890449837,1.2295648754041453,4,48,1,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,90,90,0.625,0.2848919385987354,1.2556453334253352,4,48,1,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,91,91,0.609375,0.2733302306323055,1.2970745788015987,4,48,2,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,92,92,0.59375,0.2604561820215254,1.34532063914817,4,48,2,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,93,93,0.59375,0.25578174963117284,1.363430738625142,4,48,3,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,94,94,0.578125,0.24599745592636596,1.4024340848659906,4,48,4,True,False
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,95,95,0.5,0.21599958622778773,1.5324787869119008,4,48,5,True,True
small_world,5,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,96,96,0.40625,0.18705093385846125,1.6763743256398393,4,48,6,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,0,0,1.0,1.0,-0.0,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,1,1,1.0,0.9971209655720271,0.0028831868194253226,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,2,2,1.0,0.9963137596576422,0.0036930512692493226,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,3,3,1.0,0.9955065537432574,0.004503572131141116,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,4,4,1.0,0.9946993478288724,0.0053147504700354325,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,5,5,1.0,0.9923353876510307,0.007694136447465713,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,6,6,1.0,0.9915281817366461,0.008507908091228129,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,7,7,1.0,0.9904519071841327,0.009593968101942664,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,8,8,1.0,0.9852294130459844,0.014880758282920846,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,9,9,1.0,0.9844222071315994,0.015700401666864365,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,10,10,1.0,0.9815892987558769,0.018582287482802096,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,11,11,1.0,0.9776109267492653,0.022643513510590765,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,12,12,1.0,0.9722257101490112,0.02816728939129163,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,13,13,1.0,0.9714185042346263,0.028997900214836243,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,14,14,1.0,0.9685010314297781,0.03200573115911454,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,15,15,1.0,0.9654509462247094,0.035159985007364565,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,16,16,1.0,0.9638365343959395,0.03683356887892463,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,17,17,1.0,0.9622733737363368,0.03845669640263169,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,18,18,1.0,0.9364248465668068,0.06568600957942287,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,19,19,1.0,0.9294521250015957,0.07315997933153226,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,20,20,1.0,0.9260522505669604,0.0768246198296207,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,21,21,1.0,0.9217817468960954,0.08144680047987672,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,22,22,1.0,0.920705472343582,0.08261508502881786,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,23,23,1.0,0.9054410687266459,0.09933308524906584,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,24,24,1.0,0.9018182517061324,0.10334227400487274,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,25,25,1.0,0.8975407009995074,0.10809681034487931,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,26,26,1.0,0.8953477915987613,0.11054304222526587,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,27,27,1.0,0.8727043844210326,0.13615840085272585,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,28,28,1.0,0.8704800836791722,0.13871039920946573,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,29,29,1.0,0.8652229950018364,0.144768007584388,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,30,30,1.0,0.8593656270056275,0.15156080494376808,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,31,31,1.0,0.8533038949723656,0.15863952885097007,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,32,32,1.0,0.8503288810821337,0.16213208541144059,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,33,33,1.0,0.8457681676658585,0.167509990421845,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,34,34,1.0,0.8410652322551441,0.1730860569100196,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,35,35,1.0,0.835643557436824,0.17955312351992603,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,36,36,1.0,0.8327268417515201,0.18304961165976674,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,37,37,1.0,0.8313814985608791,0.18466650576593766,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,38,38,1.0,0.8284544744017767,0.18819339304982466,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,39,39,1.0,0.823033556703001,0.19475830549959308,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,40,40,1.0,0.8204390245038714,0.19791568626057074,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,41,41,1.0,0.8139673995972005,0.20583496341649357,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,42,42,1.0,0.7955433614011003,0.22872992432891678,4,48,0,False,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,43,43,1.0,0.7703033836254709,0.2609708370254765,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,44,44,1.0,0.7354333835020948,0.3072953161193233,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,45,45,1.0,0.7346261775877098,0.30839351107261204,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,46,46,1.0,0.7332808343970685,0.3102265203250301,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,47,47,1.0,0.7311820990196677,0.31309274078894,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,48,48,0.984375,0.7142105133709498,0.3365775234443463,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,49,49,0.984375,0.7047087526872102,0.34997067828183437,4,48,0,True,False
