row_id,graph_id,q_id,split,q,n,m,edge_density,mean_degree,degree_variance,degree_s,degree_t,shortest_st_path_length,bridge_count,st_bridge_count,algebraic_connectivity,laplacian_spectral_radius,effective_resistance_st,betweenness_mean,betweenness_max,betweenness_std,kappa,N_kappa,N_kappa_plus_1,N_kappa_plus_2,cutset_subset_tests,cutset_count_status,q_power_kappa,q_power_kappa_plus_1,q_power_kappa_plus_2,N_kappa_q_kappa,N_kappa_plus_1_q,N_kappa_plus_2_q,H_cut_2,log1p_H_cut_2
g_n16_m24_k2_007_q03,g_n16_m24_k2_007,q03,validation,0.5,16,24,0.2,3.0,1.375,2,2,5,0,0,0.26559990577424175,7.323187265393023,2.1909802459932903,0.1130952380952381,0.38253968253968257,0.1248260316233112,2,3,6,15,12926,exact,0.25,0.125,0.0625,0.75,0.75,0.9375,2.4375,1.2347444629926896
g_n16_m24_k2_008_q00,g_n16_m24_k2_008,q00,validation,0.2,16,24,0.2,3.0,1.25,3,2,4,0,0,0.2369412611109509,7.269273824201858,2.28218005952381,0.11785714285714285,0.4753968253968255,0.15710226748516265,2,2,12,9,12926,exact,0.04000000000000001,0.008000000000000002,0.0016000000000000003,0.08000000000000002,0.09600000000000003,0.014400000000000003,0.19040000000000004,0.1742893850966904
g_n16_m24_k2_008_q01,g_n16_m24_k2_008,q01,validation,0.3,16,24,0.2,3.0,1.25,3,2,4,0,0,0.2369412611109509,7.269273824201858,2.28218005952381,0.11785714285714285,0.4753968253968255,0.15710226748516265,2,2,12,9,12926,exact,0.09,0.026999999999999996,0.0081,0.18,0.32399999999999995,0.07289999999999999,0.5769,0.45546089442940413
g_n16_m24_k2_008_q02,g_n16_m24_k2_008,q02,validation,0.4,16,24,0.2,3.0,1.25,3,2,4,0,0,0.2369412611109509,7.269273824201858,2.28218005952381,0.11785714285714285,0.4753968253968255,0.15710226748516265,2,2,12,9,12926,exact,0.16000000000000003,0.06400000000000002,0.025600000000000005,0.32000000000000006,0.7680000000000002,0.23040000000000005,1.3184000000000005,0.8408772925842811
g_n16_m24_k2_008_q03,g_n16_m24_k2_008,q03,validation,0.5,16,24,0.2,3.0,1.25,3,2,4,0,0,0.2369412611109509,7.269273824201858,2.28218005952381,0.11785714285714285,0.4753968253968255,0.15710226748516265,2,2,12,9,12926,exact,0.25,0.125,0.0625,0.5,1.5,0.5625,2.5625,1.270462545594769
g_n16_m24_k2_009_q00,g_n16_m24_k2_009,q00,train,0.2,16,24,0.2,3.0,0.75,3,3,2,0,0,0.25344643910663495,6.64988761711184,0.8439623316247463,0.11726190476190476,0.35587301587301584,0.11681900080619385,2,1,2,4,12926,exact,0.04000000000000001,0.008000000000000002,0.0016000000000000003,0.04000000000000001,0.016000000000000004,0.006400000000000001,0.06240000000000001,0.06053049974003236
g_n16_m24_k2_009_q01,g_n16_m24_k2_009,q01,train,0.3,16,24,0.2,3.0,0.75,3,3,2,0,0,0.25344643910663495,6.64988761711184,0.8439623316247463,0.11726190476190476,0.35587301587301584,0.11681900080619385,2,1,2,4,12926,exact,0.09,0.026999999999999996,0.0081,0.09,0.05399999999999999,0.0324,0.1764,0.1624589276977029
g_n16_m24_k2_009_q02,g_n16_m24_k2_009,q02,train,0.4,16,24,0.2,3.0,0.75,3,3,2,0,0,0.25344643910663495,6.64988761711184,0.8439623316247463,0.11726190476190476,0.35587301587301584,0.11681900080619385,2,1,2,4,12926,exact,0.16000000000000003,0.06400000000000002,0.025600000000000005,0.16000000000000003,0.12800000000000003,0.10240000000000002,0.3904000000000001,0.3295914755289906
g_n16_m24_k2_009_q03,g_n16_m24_k2_009,q03,train,0.5,16,24,0.2,3.0,0.75,3,3,2,0,0,0.25344643910663495,6.64988761711184,0.8439623316247463,0.11726190476190476,0.35587301587301584,0.11681900080619385,2,1,2,4,12926,exact,0.25,0.125,0.0625,0.25,0.25,0.25,0.75,0.5596157879354227
g_n16_m24_k2_010_q00,g_n16_m24_k2_010,q00,train,0.2,16,24,0.2,3.0,0.625,4,2,3,0,0,0.2331084918903934,6.051747194253502,1.9766459245601935,0.12380952380952383,0.4357142857142858,0.13065773730808342,2,4,5,7,12926,exact,0.04000000000000001,0.008000000000000002,0.0016000000000000003,0.16000000000000003,0.04000000000000001,0.011200000000000002,0.21120000000000005,0.19161160370104732
g_n16_m24_k2_010_q01,g_n16_m24_k2_010,q01,train,0.3,16,24,0.2,3.0,0.625,4,2,3,0,0,0.2331084918903934,6.051747194253502,1.9766459245601935,0.12380952380952383,0.4357142857142858,0.13065773730808342,2,4,5,7,12926,exact,0.09,0.026999999999999996,0.0081,0.36,0.13499999999999998,0.0567,0.5517,0.43935110410730127
g_n16_m24_k2_010_q02,g_n16_m24_k2_010,q02,train,0.4,16,24,0.2,3.0,0.625,4,2,3,0,0,0.2331084918903934,6.051747194253502,1.9766459245601935,0.12380952380952383,0.4357142857142858,0.13065773730808342,2,4,5,7,12926,exact,0.16000000000000003,0.06400000000000002,0.025600000000000005,0.6400000000000001,0.32000000000000006,0.17920000000000003,1.1392000000000002,0.7604319273655418
g_n16_m24_k2_010_q03,g_n16_m24_k2_010,q03,train,0.5,16,24,0.2,3.0,0.625,4,2,3,0,0,0.2331084918903934,6.051747194253502,1.9766459245601935,0.12380952380952383,0.4357142857142858,0.13065773730808342,2,4,5,7,12926,exact,0.25,0.125,0.0625,1.0,0.625,0.4375,2.0625,1.1192315758708453
g_n16_m24_k2_011_q00,g_n16_m24_k2_011,q00,train,0.2,16,24,0.2,3.0,1.125,4,4,2,0,0,0.2450689952843159,6.499925359377888,1.0333508160306033,0.12023809523809526,0.4047619047619048,0.10948282532004948,2,1,1,11,12926,exact,0.04000000000000001,0.008000000000000002,0.0016000000000000003,0.04000000000000001,0.008000000000000002,0.017600000000000005,0.06560000000000002,0.06353802080398765
g_n16_m24_k2_011_q01,g_n16_m24_k2_011,q01,train,0.3,16,24,0.2,3.0,1.125,4,4,2,0,0,0.2450689952843159,6.499925359377888,1.0333508160306033,0.12023809523809526,0.4047619047619048,0.10948282532004948,2,1,1,11,12926,exact,0.09,0.026999999999999996,0.0081,0.09,0.026999999999999996,0.0891,0.2061,0.1873920136070602
g_n16_m24_k2_011_q02,g_n16_m24_k2_011,q02,train,0.4,16,24,0.2,3.0,1.125,4,4,2,0,0,0.2450689952843159,6.499925359377888,1.0333508160306033,0.12023809523809526,0.4047619047619048,0.10948282532004948,2,1,1,11,12926,exact,0.16000000000000003,0.06400000000000002,0.025600000000000005,0.16000000000000003,0.06400000000000002,0.2816000000000001,0.5056,0.4091914898489782
g_n16_m24_k2_011_q03,g_n16_m24_k2_011,q03,train,0.5,16,24,0.2,3.0,1.125,4,4,2,0,0,0.2450689952843159,6.499925359377888,1.0333508160306033,0.12023809523809526,0.4047619047619048,0.10948282532004948,2,1,1,11,12926,exact,0.25,0.125,0.0625,0.25,0.125,0.6875,1.0625,0.723918839226699
