row_id,graph_id,q_id,split,sample_index,sample_seed,failed_edge_indices,disconnected
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,30,2250981805,"[2, 5, 8, 10, 13, 16, 20]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,31,2251981808,"[9, 10, 13, 14, 18, 19, 21, 23]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,0,4247637916,"[4, 8]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,1,4248637919,"[19, 21]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,2,4249637922,"[5, 17, 23]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,3,4250637925,"[5, 21]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,4,4251637928,"[0, 3, 13, 23]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,5,4252637931,"[5, 14, 18, 22]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,6,4253637934,"[13, 14]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,7,4254637937,[],0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,8,4255637940,[],0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,9,4256637943,[2],0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,10,4257637946,"[4, 7, 10, 13, 17, 19, 23]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,11,4258637949,"[1, 21]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,12,4259637952,"[1, 9, 19]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,13,4260637955,"[1, 3, 5, 12, 17, 18, 21]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,14,4261637958,"[3, 10, 15, 18]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,15,4262637961,[18],0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,16,4263637964,"[3, 13, 22]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,17,4264637967,"[6, 7, 12]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,18,4265637970,"[3, 11, 15, 16, 17, 21]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,19,4266637973,[5],0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,20,4267637976,"[0, 4, 13, 22]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,21,4268637979,[11],0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,22,4269637982,[11],0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,23,4270637985,"[2, 18, 20]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,24,4271637988,"[2, 3, 5, 12, 14, 20]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,25,4272637991,"[8, 18, 21]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,26,4273637994,"[1, 14, 19]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,27,4274637997,[8],0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,28,4275638000,"[9, 14]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,29,4276638003,"[4, 12, 17, 20]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,30,4277638006,"[2, 4, 14, 22, 23]",0
g_n12_m24_k3_002_q00,g_n12_m24_k3_002,q00,train,31,4278638009,[6],0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,0,3526257957,"[7, 8, 9, 11, 20, 21]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,1,3527257960,"[6, 7, 10, 14, 16, 23]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,2,3528257963,"[1, 4, 16, 18]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,3,3529257966,"[7, 16]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,4,3530257969,"[4, 9, 12, 15, 16, 17, 22]",1
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,5,3531257972,"[6, 9, 10, 14, 17, 23]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,6,3532257975,"[2, 5, 9, 10, 15, 17]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,7,3533257978,"[1, 13, 17, 21, 22]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,8,3534257981,"[5, 7, 9, 23]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,9,3535257984,[15],0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,10,3536257987,"[0, 1, 3, 19, 22]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,11,3537257990,"[0, 2, 5, 8, 9]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,12,3538257993,"[1, 2, 3, 5, 8, 13, 19, 20, 21]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,13,3539257996,"[1, 6, 8, 12, 18, 21]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,14,3540257999,"[3, 7, 8, 13, 14, 17]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,15,3541258002,"[4, 6, 7, 10, 11, 15, 23]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,16,3542258005,"[0, 2, 6, 9, 18, 23]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,17,3543258008,"[0, 2, 3, 4, 6, 8, 9, 10, 13, 17, 23]",1
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,18,3544258011,"[0, 1, 5, 9, 16]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,19,3545258014,"[0, 4, 10, 16, 17, 23]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,20,3546258017,"[1, 7, 13, 15, 17]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,21,3547258020,"[2, 5, 6, 7, 10, 23]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,22,3548258023,"[0, 1, 9, 17, 20]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,23,3549258026,"[0, 5, 7, 13, 17, 23]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,24,3550258029,"[3, 4, 6, 9, 19]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,25,3551258032,"[5, 12, 14, 21, 22]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,26,3552258035,"[1, 2, 6, 13, 17, 20, 21, 22, 23]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,27,3553258038,"[3, 7, 10, 11, 13, 23]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,28,3554258041,"[6, 13, 17, 19]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,29,3555258044,"[10, 11, 21, 22]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,30,3556258047,"[7, 8, 14, 19, 20, 23]",0
g_n12_m24_k3_002_q01,g_n12_m24_k3_002,q01,train,31,3557258050,"[7, 8, 14]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,0,2804877998,"[1, 2, 3, 5, 7, 8, 13, 21]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,1,2805878001,"[0, 4, 5, 7, 13, 15, 17, 19, 21, 22]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,2,2806878004,"[0, 11, 16, 17, 23]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,3,2807878007,"[4, 5, 7, 8, 14, 15, 17, 18, 21]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,4,2808878010,"[1, 3, 5, 7, 8, 12, 13, 14, 17]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,5,2809878013,"[0, 7, 10, 12, 13, 14, 19, 23]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,6,2810878016,"[1, 4, 5, 7, 12, 17, 18, 19, 23]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,7,2811878019,"[1, 9, 11, 18, 20, 21, 23]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,8,2812878022,"[5, 7, 12, 13, 14, 16, 20]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,9,2813878025,"[5, 6, 8, 11, 17]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,10,2814878028,"[0, 3, 4, 6, 8, 9, 10, 14, 19, 20]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,11,2815878031,"[1, 2, 3, 7, 17, 20, 22]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,12,2816878034,"[1, 2, 5, 8, 12, 15, 19, 20]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,13,2817878037,"[0, 3, 6, 9, 12, 13, 14, 17, 18]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,14,2818878040,"[2, 11, 13, 21, 23]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,15,2819878043,"[4, 14, 15, 16, 20]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,16,2820878046,"[1, 3, 5, 6, 10, 11, 15, 21, 22]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,17,2821878049,"[1, 3, 5, 7, 10, 13, 17, 23]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,18,2822878052,"[1, 4, 5, 9, 10, 14, 21, 22]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,19,2823878055,"[0, 1, 3, 7, 9, 11, 13, 14, 16, 17, 19, 23]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,20,2824878058,"[0, 5, 7, 10, 13, 15, 16, 17, 18]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,21,2825878061,"[1, 3, 5, 11, 13, 19, 22, 23]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,22,2826878064,"[1, 6, 15, 16, 17, 19, 21]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,23,2827878067,"[2, 5, 6, 11, 15, 23]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,24,2828878070,"[7, 10, 13, 15, 16, 18, 19, 20]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,25,2829878073,"[1, 5, 13, 14, 16, 19]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,26,2830878076,"[0, 1, 2, 4, 14, 15, 18, 23]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,27,2831878079,"[5, 9, 10, 11, 12, 15, 21]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,28,2832878082,"[2, 3, 5, 7, 11, 15, 21]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,29,2833878085,"[0, 4, 9, 11, 15, 20, 22, 23]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,30,2834878088,"[0, 8, 10, 12, 16, 22]",0
g_n12_m24_k3_002_q02,g_n12_m24_k3_002,q02,train,31,2835878091,"[0, 6, 12, 18, 19]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,0,536566903,"[14, 15, 18]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,1,537566906,"[4, 18]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,2,538566909,"[17, 22]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,3,539566912,[13],0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,4,540566915,"[2, 10, 20]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,5,541566918,"[11, 18]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,6,542566921,"[2, 5, 6, 10, 23]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,7,543566924,"[7, 15, 17, 23]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,8,544566927,"[2, 9, 15, 19]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,9,545566930,"[3, 21]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,10,546566933,"[1, 3, 11, 16]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,11,547566936,"[6, 8, 9, 15]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,12,548566939,"[3, 9]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,13,549566942,[12],0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,14,550566945,"[13, 20, 23]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,15,551566948,[],0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,16,552566951,"[3, 6, 16, 19]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,17,553566954,"[1, 20]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,18,554566957,"[6, 13, 19]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,19,555566960,"[22, 23]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,20,556566963,"[3, 13]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,21,557566966,"[8, 19]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,22,558566969,"[3, 7, 9, 14, 22]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,23,559566972,"[8, 17, 18, 23]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,24,560566975,[],0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,25,561566978,"[6, 7, 11]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,26,562566981,"[7, 8, 11, 12, 20]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,27,563566984,"[3, 10, 16]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,28,564566987,"[2, 13]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,29,565566990,"[5, 15]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,30,566566993,"[16, 22]",0
g_n12_m24_k3_003_q00,g_n12_m24_k3_003,q00,validation,31,567566996,[],0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,0,4110154240,"[2, 8, 10, 11, 16, 17]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,1,4111154243,"[6, 7, 11, 12, 14, 18, 20, 22]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,2,4112154246,"[4, 5, 6, 8, 11, 13, 15, 16, 20, 21]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,3,4113154249,"[7, 11, 16, 17]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,4,4114154252,"[2, 3, 5, 6, 7, 9, 10, 16, 20]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,5,4115154255,"[4, 13, 18]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,6,4116154258,"[14, 16, 17, 22]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,7,4117154261,"[3, 8, 10, 15, 16, 20, 23]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,8,4118154264,"[10, 11, 13]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,9,4119154267,"[4, 9, 14, 19, 22]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,10,4120154270,"[0, 4, 5, 8, 9, 16]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,11,4121154273,"[12, 14, 21, 23]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,12,4122154276,"[3, 8, 9, 12, 14, 17, 19, 23]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,13,4123154279,"[8, 14, 15, 18]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,14,4124154282,"[1, 5, 13, 15, 16]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,15,4125154285,"[10, 15, 17, 20]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,16,4126154288,"[0, 1, 4, 5, 11, 14, 15, 20]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,17,4127154291,"[4, 7, 11, 15, 22]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,18,4128154294,"[0, 4, 8, 9, 14, 20, 21]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,19,4129154297,"[4, 6, 7, 8, 10, 18, 20]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,20,4130154300,"[4, 7, 8, 20]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,21,4131154303,"[2, 10, 16, 20]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,22,4132154306,"[6, 12]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,23,4133154309,"[3, 7, 8, 9, 16, 18]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,24,4134154312,"[1, 6, 10, 12, 17, 20]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,25,4135154315,"[0, 2, 4, 9, 21, 22]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,26,4136154318,"[9, 13, 18]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,27,4137154321,[13],0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,28,4138154324,"[5, 14, 16, 17]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,29,4139154327,"[1, 2, 3, 20, 21]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,30,4140154330,"[0, 1, 6, 8, 11, 14, 16, 20, 22]",0
g_n12_m24_k3_003_q01,g_n12_m24_k3_003,q01,validation,31,4141154333,"[10, 14, 20]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,0,3388774281,"[3, 7, 10, 18, 19, 21]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,1,3389774284,"[2, 4, 5, 6, 7, 13, 15, 19, 21]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,2,3390774287,"[1, 4, 13, 15, 16, 18, 20, 21, 22]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,3,3391774290,"[2, 6, 9, 10, 14, 15, 17, 18, 19, 20]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,4,3392774293,"[1, 2, 8, 9, 10, 12, 18, 21]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,5,3393774296,"[3, 6, 14, 16, 18, 22]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,6,3394774299,"[2, 3, 10, 11, 12, 13, 15]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,7,3395774302,"[0, 7, 8, 10, 16]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,8,3396774305,"[4, 5, 8, 11, 13, 16, 18, 19, 21]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,9,3397774308,"[0, 2, 4, 8, 9, 11, 13, 14, 15, 17, 18, 21, 23]",1
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,10,3398774311,"[0, 3, 4, 5, 12, 16, 22]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,11,3399774314,"[0, 3, 5, 9, 11, 12, 16, 17, 19, 22, 23]",1
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,12,3400774317,"[5, 9, 12, 13, 17, 21]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,13,3401774320,"[3, 8, 9, 14, 17, 20]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,14,3402774323,"[0, 1, 5, 6, 8, 12, 14, 15, 16, 17, 21]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,15,3403774326,"[2, 4, 6, 8, 9, 14, 15, 21, 23]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,16,3404774329,"[0, 2, 4, 6, 7, 8, 9, 10, 19, 21, 22, 23]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,17,3405774332,"[0, 5, 7, 8, 9, 17, 18, 19, 21, 23]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,18,3406774335,"[0, 1, 3, 5, 6, 15, 18, 22]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,19,3407774338,"[0, 4, 9, 10, 11, 12, 17]",1
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,20,3408774341,"[0, 2, 7, 9, 10, 14, 16, 17, 20, 22]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,21,3409774344,"[2, 5, 12, 15, 19, 21]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,22,3410774347,"[1, 3, 4, 8, 9, 12, 16, 17, 21]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,23,3411774350,"[4, 6, 9, 11, 13, 14, 15, 16, 18, 19, 22]",1
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,24,3412774353,"[0, 2, 4, 9, 11, 12, 16, 17, 19, 22, 23]",1
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,25,3413774356,"[0, 2, 3, 5, 6, 12, 14, 18, 21, 22, 23]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,26,3414774359,"[6, 8, 10, 14, 23]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,27,3415774362,"[0, 4, 5, 10, 11, 12, 13, 16, 21]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,28,3416774365,"[2, 5, 8, 9, 11, 12, 14, 15, 18, 19, 22]",1
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,29,3417774368,"[1, 4, 7, 8, 11, 12, 14, 16, 17, 18, 19, 20]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,30,3418774371,"[0, 1, 2, 8, 13, 19, 23]",0
g_n12_m24_k3_003_q02,g_n12_m24_k3_003,q02,validation,31,3419774374,"[3, 5, 7, 10, 11, 12, 13, 15, 17, 18, 23]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,0,1120463186,"[1, 14, 20]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,1,1121463189,"[3, 6]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,2,1122463192,"[2, 14, 22]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,3,1123463195,"[1, 3]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,4,1124463198,[13],0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,5,1125463201,"[18, 19]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,6,1126463204,[],0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,7,1127463207,"[4, 8, 9, 11, 15, 21, 22]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,8,1128463210,[20],0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,9,1129463213,"[7, 10, 19, 20]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,10,1130463216,[10],0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,11,1131463219,"[5, 6]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,12,1132463222,"[5, 10, 22]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,13,1133463225,"[4, 18]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,14,1134463228,"[2, 3, 10]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,15,1135463231,"[0, 5, 17, 23]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,16,1136463234,[20],0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,17,1137463237,"[8, 16]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,18,1138463240,"[16, 18, 23]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,19,1139463243,"[0, 3, 6, 13, 14, 18, 20]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,20,1140463246,"[1, 6, 12]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,21,1141463249,"[0, 4, 20, 21, 22]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,22,1142463252,"[2, 6, 11, 17, 19, 20, 21]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,23,1143463255,"[1, 9, 15, 22]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,24,1144463258,"[6, 7]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,25,1145463261,[4],0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,26,1146463264,"[3, 6, 11, 12, 17]",1
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,27,1147463267,"[3, 11, 12]",1
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,28,1148463270,"[0, 14]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,29,1149463273,"[2, 12, 15, 22]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,30,1150463276,"[0, 12, 17]",0
g_n12_m24_k3_004_q00,g_n12_m24_k3_004,q00,test,31,1151463279,"[4, 6, 10, 13, 20]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,0,399083227,"[2, 4, 6, 7, 8, 18, 21, 22]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,1,400083230,"[5, 7, 8, 10, 13, 15]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,2,401083233,"[0, 5, 8, 21]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,3,402083236,"[5, 11, 15, 21, 22]",0
