key_name,split,group_index,match_key,state_count,tail_count,log_tau_min,log_tau_max,log_tau_spread,low_mean_collapse_fraction,high_mean_collapse_fraction,low_minus_high
path_b05,train,91,"('32', '60', '2', '0', '2', '7', 3.0)",6,2,30.15758541641602,31.343593366573558,1.1860079501575385,0.1875,0.140625,0.046875
path_b05,train,93,"('32', '60', '2', '0', '2', '8', 3.5)",5,1,30.02061036936855,30.73256729811444,0.711956928745888,0.171875,0.109375,0.0625
path_b05,train,95,"('32', '64', '2', '0', '2', '6', 3.0)",6,2,32.188301223285045,33.552173562129674,1.3638723388446294,0.171875,0.1171875,0.0546875
path_b05,train,96,"('32', '64', '2', '0', '2', '7', 3.0)",8,2,31.792418368757545,33.5284868470406,1.7360684782830518,0.1953125,0.140625,0.0546875
path_b05,train,100,"('32', '64', '3', '0', '3', '6', 3.0)",13,4,33.801534007492904,34.69837576148775,0.896841753994849,0.046875,0.0390625,0.0078125
path_b05,train,107,"('32', '86', '2', '0', '2', '5', 2.5)",7,2,43.248018724924194,44.107043562631844,0.8590248377076506,0.03125,0.046875,-0.015625
path_b05,train,108,"('32', '86', '2', '0', '2', '6', 2.5)",4,1,42.33362524801607,43.911022960197,1.5773977121809324,0.078125,0.046875,0.03125
path_b05,train,109,"('32', '86', '2', '0', '2', '6', 3.0)",6,2,42.81093194750984,43.91626633978174,1.1053343922718994,0.0859375,0.0703125,0.015625
path_b05,train,113,"('32', '86', '3', '0', '3', '5', 2.5)",10,3,43.721998190267506,44.75625836876225,1.0342601784947476,0.015625,0.010416666666666666,0.005208333333333334
path_b05,train,116,"('32', '91', '2', '0', '2', '5', 2.5)",8,2,44.618519643863884,45.957809604454084,1.3392899605902002,0.0859375,0.0546875,0.03125
path_b05,train,118,"('32', '91', '2', '0', '2', '6', 2.5)",5,1,44.50852912108372,45.437811122234436,0.9292820011507175,0.125,0.0625,0.0625
path_b05,train,123,"('32', '91', '3', '0', '3', '5', 2.5)",10,3,45.50827582670798,46.77231707514463,1.264041248436648,0.020833333333333332,0.020833333333333332,0.0
path_b05,train,125,"('32', '96', '2', '0', '2', '5', 2.5)",7,2,46.518002171958976,47.4113257555609,0.8933235836019264,0.0390625,0.0546875,-0.015625
path_b05,train,133,"('32', '96', '3', '0', '3', '5', 2.5)",14,4,47.27597990830816,48.643232290060254,1.3672523817520954,0.0390625,0.01171875,0.02734375
path_b05,train,136,"('40', '108', '1', '1', '1', '7', 3.0)",4,1,53.71855632562625,55.19614414278825,1.4775878171619965,0.3125,0.25,0.0625
path_b05,train,142,"('40', '108', '2', '0', '2', '6', 3.0)",9,3,54.33932101048479,56.10600385858236,1.7666828480975738,0.08333333333333333,0.036458333333333336,0.04687499999999999
path_b05,train,143,"('40', '108', '2', '0', '2', '7', 3.0)",4,1,53.96376919185439,55.64668140910992,1.6829122172555273,0.15625,0.09375,0.0625
path_b05,train,156,"('40', '114', '2', '0', '2', '6', 3.0)",5,1,56.53604445448903,58.2126830497802,1.6766385952911733,0.15625,0.0625,0.09375
path_b05,train,159,"('40', '114', '2', '0', '3', '6', 3.0)",5,1,57.493881932070856,58.51955589174672,1.0256739596758635,0.03125,0.03125,0.0
path_b05,train,165,"('40', '114', '3', '0', '3', '6', 3.0)",6,2,57.53217783403283,58.883180620524236,1.3510027864914065,0.0390625,0.0390625,0.0
path_b05,train,168,"('40', '120', '2', '0', '2', '6', 3.0)",4,1,59.013585264376964,59.84790191893461,0.8343166545576466,0.15625,0.09375,0.0625
path_b05,train,171,"('40', '120', '2', '0', '3', '6', 3.0)",4,1,59.85759118783959,60.9014777392124,1.0438865513728146,0.03125,0.0,0.03125
path_b05,train,175,"('40', '120', '3', '0', '3', '5', 2.5)",5,1,59.56538589160622,61.056446590439904,1.4910606988336852,0.03125,0.0,0.03125
path_b05,train,177,"('40', '120', '3', '0', '3', '6', 2.5)",7,2,59.76738134562284,60.98130675211874,1.2139254064959033,0.015625,0.015625,0.0
path_b05,train,181,"('40', '72', '1', '1', '1', '7', 3.5)",6,2,35.58834550699873,37.78750430576813,2.1991587987694032,0.40625,0.28125,0.125
path_b05,train,192,"('40', '72', '2', '0', '2', '7', 3.5)",5,1,36.933591847850415,38.147736670985196,1.214144823134781,0.296875,0.140625,0.15625
path_b05,train,193,"('40', '72', '2', '0', '2', '8', 3.5)",5,1,36.849715043026514,37.96983406385336,1.1201190208268486,0.203125,0.125,0.078125
path_b05,train,196,"('40', '76', '1', '1', '1', '7', 3.5)",6,2,38.6155128458973,40.161656488159814,1.546143642262514,0.4765625,0.2109375,0.265625
path_b05,train,197,"('40', '76', '1', '1', '1', '8', 3.5)",4,1,37.24867359540295,39.32065471248961,2.071981117086665,0.375,0.328125,0.046875
path_b05,train,204,"('40', '76', '2', '0', '2', '7', 3.5)",7,2,38.93012737928374,40.68313272456152,1.7530053452777778,0.203125,0.1328125,0.0703125
path_b05,train,206,"('40', '76', '2', '0', '2', '8', 3.5)",4,1,38.996203012826,40.02629823057578,1.030095217749782,0.234375,0.140625,0.09375
path_b05,train,210,"('40', '80', '2', '0', '2', '7', 3.5)",10,3,40.2293225337847,42.64142171443807,2.412099180653364,0.3125,0.18229166666666666,0.13020833333333334
path_b05,train,211,"('40', '80', '2', '0', '2', '8', 3.5)",5,1,40.63388334335804,42.26950078894383,1.6356174455857868,0.15625,0.15625,0.0
path_b05,train,212,"('40', '80', '3', '0', '3', '6', 3.0)",14,4,42.88866702460325,43.88354341307855,0.9948763884752978,0.0625,0.02734375,0.03515625
path_b05,validation,5,"('24', '43', '2', '0', '2', '6', 3.0)",4,1,21.49861504647442,22.083651843179407,0.585036796704987,0.09375,0.171875,-0.078125
path_b05,validation,18,"('24', '48', '3', '0', '3', '5', 2.5)",5,1,24.996919524435025,25.77239381378457,0.7754742893495461,0.03125,0.0,0.03125
path_b05,validation,24,"('24', '64', '2', '0', '2', '5', 2.5)",5,1,30.925217006044186,32.01683623084565,1.0916192248014625,0.078125,0.0,0.078125
path_b05,validation,30,"('24', '68', '2', '0', '3', '5', 2.5)",5,1,33.123280833721935,33.884025505296016,0.7607446715740807,0.03125,0.03125,0.0
path_b05,validation,55,"('32', '60', '2', '0', '2', '7', 3.0)",4,1,30.084083439907225,31.201053691171175,1.1169702512639503,0.15625,0.109375,0.046875
path_b05,validation,77,"('32', '91', '3', '0', '3', '5', 2.5)",4,1,45.68109532196909,46.603258713454366,0.9221633914852774,0.0625,0.0,0.0625
path_b05,validation,80,"('32', '96', '3', '0', '3', '5', 2.5)",6,2,47.377824410454906,48.500978953673226,1.1231545432183196,0.0,0.015625,-0.015625
path_b05,validation,86,"('40', '108', '2', '0', '2', '6', 3.0)",4,1,54.36996715715388,55.66690528318943,1.296938126035549,0.109375,0.09375,0.015625
path_b05,validation,102,"('40', '120', '3', '0', '3', '5', 2.5)",5,1,59.808650404130695,61.224755706293564,1.416105302162869,0.0625,0.0,0.0625
path_b05,validation,122,"('40', '80', '2', '0', '2', '7', 3.5)",4,1,40.78251244029946,42.790637154440084,2.008124714140621,0.1875,0.09375,0.09375
path_b05,validation,123,"('40', '80', '3', '0', '3', '6', 3.0)",5,1,42.74038875204428,43.79968601972108,1.059297267676797,0.0625,0.015625,0.046875
path_b05,test,6,"('24', '43', '2', '0', '2', '6', 3.0)",6,2,21.17651975216031,21.69008516732273,0.5135654151624216,0.1484375,0.140625,0.0078125
path_b05,test,11,"('24', '45', '2', '0', '2', '6', 3.0)",4,1,21.99472841259002,23.315189644178155,1.3204612315881334,0.328125,0.109375,0.21875
path_b05,test,19,"('24', '48', '3', '0', '3', '5', 2.5)",5,1,25.025831081236614,25.678126657256932,0.6522955760203182,0.046875,0.03125,0.015625
path_b05,test,30,"('24', '68', '2', '0', '2', '5', 2.5)",4,1,32.72730451677663,34.06010464671215,1.3328001299355208,0.03125,0.046875,-0.015625
path_b05,test,55,"('32', '60', '2', '0', '2', '6', 3.0)",4,1,30.98053866114315,31.94001236628628,0.9594737051431288,0.09375,0.078125,0.015625
path_b05,test,58,"('32', '64', '2', '0', '2', '7', 3.0)",4,1,31.593136754828492,33.467756465990476,1.8746197111619836,0.203125,0.125,0.078125
path_b05,test,60,"('32', '64', '3', '0', '3', '6', 3.0)",5,1,33.94646400246035,34.678838108142486,0.7323741056821333,0.0625,0.0625,0.0
path_b05,test,61,"('32', '86', '2', '0', '2', '5', 2.5)",4,1,42.394786694233666,44.31433970395305,1.9195530097193867,0.09375,0.03125,0.0625
path_b05,test,80,"('32', '96', '3', '0', '3', '5', 2.5)",5,1,47.47132501673151,48.547041993175775,1.0757169764442622,0.0625,0.0,0.0625
path_b05,test,96,"('40', '114', '2', '0', '2', '6', 3.0)",4,1,56.21060171497593,57.77348467961812,1.562882964642192,0.046875,0.015625,0.03125
path_b05,test,119,"('40', '76', '2', '0', '2', '8', 3.5)",4,1,37.74585957728528,40.028135854578714,2.282276277293434,0.359375,0.21875,0.140625
path_b05,test,121,"('40', '80', '2', '0', '2', '7', 3.5)",5,1,40.02994127534332,42.522695734594365,2.4927544592510458,0.234375,0.09375,0.140625
path_b05,all,1,"('24', '43', '1', '1', '1', '6', 3.0)",14,4,19.754740607365477,21.92435110514967,2.1696104977841912,0.33203125,0.22265625,0.109375
path_b05,all,8,"('24', '43', '2', '0', '2', '5', 2.5)",6,2,21.661275224459576,22.52824813662106,0.8669729121614829,0.1640625,0.078125,0.0859375
path_b05,all,10,"('24', '43', '2', '0', '2', '6', 2.5)",5,1,20.953097933189987,22.395647394629393,1.4425494614394054,0.21875,0.0625,0.15625
path_b05,all,11,"('24', '43', '2', '0', '2', '6', 3.0)",20,6,21.17651975216031,22.083651843179407,0.907132091019097,0.15104166666666666,0.12760416666666666,0.0234375
path_b05,all,14,"('24', '45', '1', '1', '1', '6', 3.0)",4,1,21.48219587460547,22.09288220683639,0.6106863322309195,0.28125,0.21875,0.0625
path_b05,all,22,"('24', '45', '2', '0', '2', '5', 2.5)",12,4,22.795971632335327,23.767680324081475,0.9717086917461479,0.078125,0.08203125,-0.00390625
path_b05,all,24,"('24', '45', '2', '0', '2', '6', 2.5)",6,2,22.59495946087942,23.77395684367687,1.1789973827974514,0.1015625,0.046875,0.0546875
path_b05,all,25,"('24', '45', '2', '0', '2', '6', 3.0)",14,4,21.825478920298515,23.315189644178155,1.4897107238796394,0.171875,0.06640625,0.10546875
path_b05,all,31,"('24', '48', '2', '0', '2', '5', 2.5)",8,2,23.641568442263743,24.952312779125926,1.3107443368621823,0.140625,0.046875,0.09375
path_b05,all,33,"('24', '48', '2', '0', '2', '6', 2.5)",8,2,23.453585991800402,24.76626224608327,1.3126762542828665,0.1796875,0.0859375,0.09375
path_b05,all,34,"('24', '48', '2', '0', '2', '6', 3.0)",7,2,23.539394978000733,24.265835143223036,0.7264401652223036,0.15625,0.09375,0.0625
path_b05,all,37,"('24', '48', '3', '0', '3', '5', 2.5)",27,9,24.86999400319243,25.77239381378457,0.90239981059214,0.03125,0.026041666666666668,0.005208333333333332
path_b05,all,47,"('24', '64', '2', '0', '2', '5', 2.5)",20,6,30.925217006044186,32.202957175185745,1.277740169141559,0.078125,0.0546875,0.0234375
path_b05,all,50,"('24', '64', '2', '0', '3', '5', 2.5)",12,4,31.528371903448434,32.436733221075734,0.9083613176272998,0.0390625,0.02734375,0.01171875
path_b05,all,53,"('24', '64', '3', '0', '3', '4', 2.5)",4,1,32.111309803608506,32.89182534560373,0.7805155419952214,0.015625,0.0,0.015625
path_b05,all,54,"('24', '64', '3', '0', '3', '5', 2.5)",7,2,32.05947396044429,32.84683489776151,0.7873609373172172,0.0234375,0.0078125,0.015625
path_b05,all,61,"('24', '68', '2', '0', '2', '5', 2.5)",17,5,32.37249165354174,34.06010464671215,1.6876129931704043,0.059375,0.034375,0.024999999999999994
path_b05,all,62,"('24', '68', '2', '0', '3', '4', 2.5)",4,1,33.56624917846304,34.08291240647268,0.5166632280096408,0.03125,0.015625,0.015625
path_b05,all,63,"('24', '68', '2', '0', '3', '5', 2.5)",12,4,33.02531463002186,33.88771697798733,0.862402347965471,0.02734375,0.0234375,0.00390625
path_b05,all,66,"('24', '68', '3', '0', '3', '4', 2.5)",8,2,33.73766768208277,34.255750018079915,0.5180823359971427,0.0078125,0.0,0.0078125
path_b05,all,67,"('24', '68', '3', '0', '3', '5', 2.5)",7,2,33.659455706048135,34.26930587936193,0.6098501733137951,0.0078125,0.015625,-0.0078125
path_b05,all,71,"('24', '72', '2', '0', '2', '5', 2.5)",8,2,34.34613384369971,35.02206760138962,0.6759337576899114,0.078125,0.03125,0.046875
path_b05,all,74,"('24', '72', '2', '0', '3', '5', 2.5)",8,2,34.39467237753628,35.41687342311497,1.02220104557869,0.0234375,0.0078125,0.015625
path_b05,all,78,"('24', '72', '3', '0', '3', '4', 2.0)",9,3,34.9507134250537,35.785696427589826,0.8349830025361271,0.005208333333333333,0.0,0.005208333333333333
path_b05,all,80,"('24', '72', '3', '0', '3', '5', 2.0)",4,1,34.92247482370672,35.459251098278735,0.5367762745720128,0.046875,0.0,0.046875
path_b05,all,86,"('32', '57', '1', '1', '1', '6', 3.0)",5,1,27.666808908547143,29.290348871869533,1.62353996332239,0.390625,0.296875,0.09375
path_b05,all,87,"('32', '57', '1', '1', '1', '7', 3.0)",7,2,27.86391816299923,29.532374780499303,1.6684566175000732,0.375,0.2265625,0.1484375
path_b05,all,102,"('32', '57', '2', '0', '2', '6', 3.0)",5,1,29.227497476240377,30.06069304051775,0.833195564277375,0.21875,0.078125,0.140625
path_b05,all,103,"('32', '57', '2', '0', '2', '7', 3.0)",10,3,28.792079178756037,29.654332336719044,0.862253157963007,0.19270833333333334,0.140625,0.05208333333333334
path_b05,all,104,"('32', '57', '2', '0', '2', '7', 3.5)",8,2,28.364130909431438,29.514039631270432,1.1499087218389938,0.1484375,0.171875,-0.0234375
path_b05,all,117,"('32', '60', '2', '0', '2', '6', 3.0)",19,6,30.27102089724665,32.40018442485557,2.1291635276089167,0.08854166666666667,0.09895833333333333,-0.010416666666666657
path_b05,all,118,"('32', '60', '2', '0', '2', '7', 3.0)",13,4,30.084083439907225,31.812948681919377,1.7288652420121515,0.19140625,0.109375,0.08203125
path_b05,all,119,"('32', '60', '2', '0', '2', '7', 3.5)",4,1,30.18578817975315,31.549576465188714,1.3637882854355645,0.171875,0.140625,0.03125
path_b05,all,120,"('32', '60', '2', '0', '2', '8', 3.5)",5,1,30.02061036936855,30.73256729811444,0.711956928745888,0.171875,0.109375,0.0625
path_b05,all,123,"('32', '64', '2', '0', '2', '6', 3.0)",10,3,32.188301223285045,33.552173562129674,1.3638723388446294,0.16145833333333334,0.11458333333333333,0.046875000000000014
path_b05,all,124,"('32', '64', '2', '0', '2', '7', 3.0)",15,5,31.593136754828492,33.5284868470406,1.9353500922121043,0.20625,0.14375,0.0625
path_b05,all,127,"('32', '64', '3', '0', '3', '5', 3.0)",5,1,33.76495080463292,34.655639999640506,0.8906891950075888,0.0625,0.03125,0.03125
path_b05,all,128,"('32', '64', '3', '0', '3', '6', 3.0)",21,7,33.801534007492904,34.69837576148775,0.896841753994849,0.046875,0.04017857142857143,0.0066964285714285685
path_b05,all,129,"('32', '64', '3', '0', '3', '7', 3.0)",4,1,33.67767374098527,34.63652399645558,0.9588502554703098,0.078125,0.03125,0.046875
path_b05,all,137,"('32', '86', '2', '0', '2', '5', 2.5)",14,4,42.394786694233666,44.31433970395305,1.9195530097193867,0.08203125,0.03515625,0.046875
path_b05,all,139,"('32', '86', '2', '0', '2', '6', 2.5)",7,2,42.33362524801607,43.911022960197,1.5773977121809324,0.078125,0.03125,0.046875
path_b05,all,140,"('32', '86', '2', '0', '2', '6', 3.0)",10,3,42.81093194750984,43.99960191836874,1.1886699708588964,0.078125,0.046875,0.03125
path_b05,all,144,"('32', '86', '3', '0', '3', '5', 2.5)",12,4,43.721998190267506,44.75625836876225,1.0342601784947476,0.01953125,0.0078125,0.01171875
path_b05,all,149,"('32', '91', '2', '0', '2', '5', 2.5)",13,4,44.618519643863884,45.957809604454084,1.3392899605902002,0.05859375,0.03515625,0.0234375
path_b05,all,151,"('32', '91', '2', '0', '2', '6', 2.5)",8,2,44.50852912108372,46.1371845037321,1.6286553826483825,0.1171875,0.0390625,0.078125
path_b05,all,154,"('32', '91', '2', '0', '3', '5', 2.5)",9,3,44.661790967999195,46.43539650111303,1.7736055331138374,0.052083333333333336,0.036458333333333336,0.015625
path_b05,all,159,"('32', '91', '3', '0', '3', '5', 2.5)",15,5,45.50827582670798,46.77231707514463,1.264041248436648,0.025,0.015625,0.009375000000000001
path_b05,all,161,"('32', '96', '2', '0', '2', '5', 2.5)",11,3,46.518002171958976,47.4113257555609,0.8933235836019264,0.07291666666666667,0.046875,0.02604166666666667
path_b05,all,163,"('32', '96', '2', '0', '2', '6', 2.5)",4,1,46.61503015539273,47.41175407270348,0.7967239173107501,0.078125,0.0625,0.015625
path_b05,all,164,"('32', '96', '2', '0', '3', '5', 2.5)",7,2,46.69710104157328,48.17626726219291,1.479166220619625,0.0546875,0.0234375,0.03125
path_b05,all,169,"('32', '96', '3', '0', '3', '5', 2.5)",25,8,47.27597990830816,48.643232290060254,1.3672523817520954,0.03515625,0.015625,0.01953125
path_b05,all,173,"('40', '108', '1', '1', '1', '6', 3.0)",5,1,52.955168394601934,55.17854208054185,2.2233736859399187,0.3125,0.203125,0.109375
path_b05,all,174,"('40', '108', '1', '1', '1', '7', 3.0)",4,1,53.71855632562625,55.19614414278825,1.4775878171619965,0.3125,0.25,0.0625
path_b05,all,182,"('40', '108', '2', '0', '2', '5', 3.0)",5,1,54.46578417180129,56.13068363848049,1.664899466679202,0.078125,0.046875,0.03125
path_b05,all,183,"('40', '108', '2', '0', '2', '6', 3.0)",15,5,54.33932101048479,56.10600385858236,1.7666828480975738,0.084375,0.053125,0.03125000000000001
path_b05,all,184,"('40', '108', '2', '0', '2', '7', 3.0)",5,1,53.96376919185439,55.64668140910992,1.6829122172555273,0.15625,0.09375,0.0625
path_b05,all,187,"('40', '108', '2', '0', '3', '6', 3.0)",4,1,55.695063627174335,56.20919557648208,0.5141319493077461,0.046875,0.078125,-0.03125
path_b05,all,200,"('40', '114', '2', '0', '2', '6', 3.0)",12,4,56.21060171497593,58.2126830497802,2.0020813348042736,0.10546875,0.03125,0.07421875
path_b05,all,203,"('40', '114', '2', '0', '3', '6', 3.0)",7,2,57.493881932070856,58.51955589174672,1.0256739596758635,0.03125,0.03125,0.0
path_b05,all,209,"('40', '114', '3', '0', '3', '6', 3.0)",7,2,57.53217783403283,58.883180620524236,1.3510027864914065,0.0390625,0.0390625,0.0
path_b05,all,212,"('40', '120', '2', '0', '2', '6', 3.0)",10,3,58.76574396967564,59.849685765294595,1.083941795618955,0.11458333333333333,0.078125,0.03645833333333333
path_b05,all,214,"('40', '120', '2', '0', '3', '5', 3.0)",4,1,59.879808093397045,60.83652006783069,0.9567119744336452,0.046875,0.0625,-0.015625
path_b05,all,215,"('40', '120', '2', '0', '3', '6', 3.0)",6,2,59.85759118783959,60.9014777392124,1.0438865513728146,0.0234375,0.0234375,0.0
path_b05,all,220,"('40', '120', '3', '0', '3', '5', 2.5)",13,4,59.47492682030244,61.224755706293564,1.7498288859911213,0.03125,0.0078125,0.0234375
path_b05,all,222,"('40', '120', '3', '0', '3', '6', 2.5)",8,2,59.76738134562284,60.98130675211874,1.2139254064959033,0.015625,0.015625,0.0
path_b05,all,223,"('40', '120', '3', '0', '3', '6', 3.0)",4,1,59.063656500221114,61.02669878973354,1.9630422895124227,0.015625,0.0,0.015625
path_b05,all,226,"('40', '72', '1', '1', '1', '7', 3.5)",10,3,35.486892086083856,38.05623673517038,2.569344649086524,0.4427083333333333,0.28125,0.16145833333333331
path_b05,all,227,"('40', '72', '1', '1', '1', '8', 3.5)",4,1,36.67201160968501,37.73709144963028,1.0650798399452697,0.359375,0.296875,0.0625
path_b05,all,230,"('40', '72', '1', '2', '1', '7', 3.5)",4,1,35.279934431290414,36.5676794236223,1.2877449923318878,0.71875,0.40625,0.3125
path_b05,all,242,"('40', '72', '2', '0', '2', '7', 3.5)",8,2,36.933591847850415,38.147736670985196,1.214144823134781,0.25,0.1640625,0.0859375
path_b05,all,243,"('40', '72', '2', '0', '2', '8', 3.5)",8,2,36.849715043026514,37.96983406385336,1.1201190208268486,0.2109375,0.09375,0.1171875
path_b05,all,247,"('40', '76', '1', '1', '1', '7', 3.5)",8,2,38.03399260770872,40.161656488159814,2.1276638804510952,0.5234375,0.2109375,0.3125
path_b05,all,248,"('40', '76', '1', '1', '1', '8', 3.5)",4,1,37.24867359540295,39.32065471248961,2.071981117086665,0.375,0.328125,0.046875
path_b05,all,253,"('40', '76', '2', '0', '2', '6', 3.0)",6,2,38.20584980478694,40.78931050949071,2.583460704703768,0.21875,0.09375,0.125
path_b05,all,256,"('40', '76', '2', '0', '2', '7', 3.5)",13,4,38.24647640736071,41.1969837571693,2.950507349808589,0.2109375,0.10546875,0.10546875
path_b05,all,258,"('40', '76', '2', '0', '2', '8', 3.5)",10,3,37.74585957728528,40.0889764056244,2.34311682833912,0.2708333333333333,0.15104166666666666,0.11979166666666666
path_b05,all,263,"('40', '80', '2', '0', '2', '7', 3.5)",19,6,40.02994127534332,42.790637154440084,2.7606958790967653,0.2734375,0.140625,0.1328125
path_b05,all,264,"('40', '80', '2', '0', '2', '8', 3.5)",6,2,40.63388334335804,42.26950078894383,1.6356174455857868,0.1796875,0.15625,0.0234375
path_b05,all,265,"('40', '80', '3', '0', '3', '6', 3.0)",20,6,42.74038875204428,43.88354341307855,1.1431546610342664,0.0546875,0.033854166666666664,0.020833333333333336
path_b05,all,267,"('40', '80', '3', '0', '3', '7', 3.0)",6,2,42.74915523022437,43.82875953465748,1.0796043044331114,0.03125,0.03125,0.0
coarse_diam,train,0,"('24', '43', '1', '1', '6')",12,4,19.754740607365477,21.92435110514967,2.1696104977841912,0.3046875,0.23828125,0.06640625
coarse_diam,train,3,"('24', '43', '2', '0', '5')",5,1,20.322165198668493,22.32516493902504,2.0029997403565467,0.171875,0.078125,0.09375
coarse_diam,train,4,"('24', '43', '2', '0', '6')",14,4,20.953097933189987,22.33183617294489,1.3787382397549024,0.140625,0.11328125,0.02734375
coarse_diam,train,11,"('24', '45', '2', '0', '5')",10,3,23.06884883647023,23.767680324081475,0.698831487611244,0.09895833333333333,0.078125,0.02083333333333333
coarse_diam,train,12,"('24', '45', '2', '0', '6')",13,4,21.825478920298515,23.77395684367687,1.9484779233783556,0.1171875,0.05078125,0.06640625
coarse_diam,train,16,"('24', '48', '2', '0', '5')",9,3,23.641568442263743,24.952312779125926,1.3107443368621823,0.16145833333333334,0.06770833333333333,0.09375000000000001
coarse_diam,train,17,"('24', '48', '2', '0', '6')",8,2,23.49317928783685,24.676496688140645,1.183317400303796,0.1171875,0.078125,0.0390625
coarse_diam,train,19,"('24', '48', '3', '0', '5')",17,5,24.86999400319243,25.748916413858222,0.8789224106657905,0.028125,0.03125,-0.0031249999999999993
coarse_diam,train,23,"('24', '64', '2', '0', '5')",24,8,31.045461945836674,32.45871364151006,1.4132516956733845,0.060546875,0.037109375,0.0234375
coarse_diam,train,25,"('24', '64', '3', '0', '4')",4,1,32.111309803608506,32.877299682427385,0.7659898788188784,0.015625,0.0,0.015625
coarse_diam,train,28,"('24', '68', '2', '0', '4')",5,1,33.255261195451155,33.97585677450968,0.720595579058525,0.03125,0.015625,0.015625
coarse_diam,train,29,"('24', '68', '2', '0', '5')",17,5,32.869901934335466,34.09704963582277,1.2271477014873042,0.034375,0.021875,0.012500000000000004
coarse_diam,train,31,"('24', '68', '3', '0', '5')",7,2,33.659455706048135,34.59285424419921,0.9333985381510743,0.0078125,0.0,0.0078125
coarse_diam,train,33,"('24', '72', '2', '0', '5')",14,4,34.48026381639785,35.44649882792732,0.96623501152947,0.046875,0.015625,0.03125
coarse_diam,train,34,"('24', '72', '3', '0', '4')",11,3,35.127848421392585,35.94906513500396,0.8212167136113777,0.0,0.0,0.0
coarse_diam,train,35,"('24', '72', '3', '0', '5')",7,2,34.92247482370672,35.96807038416146,1.0455955604547356,0.03125,0.0078125,0.0234375
coarse_diam,train,37,"('32', '57', '1', '1', '7')",6,2,27.86391816299923,29.44097321517072,1.5770550521714917,0.421875,0.21875,0.203125
coarse_diam,train,41,"('32', '57', '1', '2', '9')",4,1,27.04084637575856,28.10670947446408,1.0658630987055204,0.53125,0.375,0.15625
coarse_diam,train,48,"('32', '57', '2', '0', '7')",9,3,28.924432025578426,29.63657315745407,0.7121411318756437,0.15104166666666666,0.15625,-0.005208333333333343
coarse_diam,train,55,"('32', '60', '2', '0', '6')",12,4,30.27102089724665,32.40018442485557,2.1291635276089167,0.09375,0.09765625,-0.00390625
coarse_diam,train,56,"('32', '60', '2', '0', '7')",9,3,30.15758541641602,31.343593366573558,1.1860079501575385,0.18229166666666666,0.13020833333333334,0.052083333333333315
coarse_diam,train,57,"('32', '60', '2', '0', '8')",5,1,30.02061036936855,30.73256729811444,0.711956928745888,0.171875,0.109375,0.0625
coarse_diam,train,59,"('32', '64', '2', '0', '6')",6,2,32.188301223285045,33.552173562129674,1.3638723388446294,0.171875,0.1171875,0.0546875
coarse_diam,train,60,"('32', '64', '2', '0', '7')",8,2,31.792418368757545,33.5284868470406,1.7360684782830518,0.1953125,0.140625,0.0546875
coarse_diam,train,61,"('32', '64', '2', '0', '8')",4,1,31.975174203967743,33.37078460408657,1.39561040011883,0.1875,0.078125,0.109375
coarse_diam,train,63,"('32', '64', '3', '0', '6')",13,4,33.801534007492904,34.69837576148775,0.896841753994849,0.046875,0.0390625,0.0078125
coarse_diam,train,65,"('32', '86', '1', '1', '6')",4,1,42.292254391792056,43.238014108478474,0.9457597166864176,0.3125,0.140625,0.171875
coarse_diam,train,67,"('32', '86', '2', '0', '5')",9,3,43.248018724924194,44.245605256324254,0.99758653140006,0.041666666666666664,0.03125,0.010416666666666664
coarse_diam,train,68,"('32', '86', '2', '0', '6')",11,3,42.33362524801607,43.91626633978174,1.582641091765673,0.08854166666666667,0.0625,0.02604166666666667
coarse_diam,train,69,"('32', '86', '3', '0', '5')",10,3,43.721998190267506,44.75625836876225,1.0342601784947476,0.015625,0.010416666666666666,0.005208333333333334
coarse_diam,train,72,"('32', '91', '2', '0', '5')",13,4,44.618519643863884,46.29172379397944,1.6732041501155592,0.0546875,0.05078125,0.00390625
coarse_diam,train,73,"('32', '91', '2', '0', '6')",9,3,44.50852912108372,45.88961569819323,1.3810865771095138,0.09375,0.052083333333333336,0.041666666666666664
coarse_diam,train,74,"('32', '91', '3', '0', '5')",12,4,45.50827582670798,46.77231707514463,1.264041248436648,0.01953125,0.015625,0.00390625
coarse_diam,train,75,"('32', '96', '2', '0', '5')",13,4,46.518002171958976,48.045348346492,1.5273461745330223,0.0546875,0.0234375,0.03125
coarse_diam,train,76,"('32', '96', '2', '0', '6')",5,1,46.61503015539273,47.90804038279461,1.2930102274018793,0.078125,0.0,0.078125
coarse_diam,train,78,"('32', '96', '3', '0', '5')",17,5,47.27597990830816,48.643232290060254,1.3672523817520954,0.0375,0.009375,0.028124999999999997
coarse_diam,train,80,"('40', '108', '1', '1', '7')",5,1,53.71855632562625,55.290554138629616,1.5719978130033638,0.3125,0.21875,0.09375
coarse_diam,train,83,"('40', '108', '2', '0', '5')",5,1,54.6633215001063,56.39197012978356,1.7286486296772594,0.109375,0.0625,0.046875
coarse_diam,train,84,"('40', '108', '2', '0', '6')",11,3,54.33932101048479,56.20919557648208,1.8698745659972928,0.08333333333333333,0.057291666666666664,0.026041666666666664
coarse_diam,train,85,"('40', '108', '2', '0', '7')",5,1,53.96376919185439,55.64668140910992,1.6829122172555273,0.15625,0.09375,0.0625
