row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,check_degree_mean,check_degree_variance,check_degree_min,check_degree_max,variable_degree_mean,variable_degree_variance,variable_degree_min,variable_degree_max,check_degree_count_1,variable_degree_count_1,check_degree_count_2,variable_degree_count_2,check_degree_count_3,variable_degree_count_3,check_degree_count_4,variable_degree_count_4,check_degree_count_ge5,variable_degree_count_ge5,stopping_subset_tests,stopping_count_status,min_stopping_order,N_stop_2,N_stop_3,N_stop_4,N_stop_5,dependency_subset_tests,dependency_count_status,min_dependency_order,N_dep_2,N_dep_3,N_dep_4,q_power_2,q_power_3,q_power_4,q_power_5,N_stop_2_q2,N_stop_3_q3,N_stop_4_q4,N_stop_5_q5,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_stop_5,log1p_H_stop_5,H_dep_4,log1p_H_dep_4
code_n32_k16_cw3_009_q03,code_n32_k16_cw3_009,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.125,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,0,0,13,0,242792,exact_all,3,0,1,5,21,41416,exact,4,0,0,4,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.046655999999999996,0.0839808,0.1269789696,0.0,0.0,0.06718463999999999,0.2576157696,0.22921768205439047,0.06718463999999999,0.06502400327204662
code_n32_k16_cw3_010_q00,code_n32_k16_cw3_010,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.375,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,0,32,2,0,12,0,242792,exact_all,2,1,3,11,79,41416,exact,2,1,30,442,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.017495999999999998,0.011547359999999998,0.014927587199999998,0.0324,0.17495999999999998,0.46399391999999995,0.0763709472,0.07359514879658462,0.6713539199999999,0.5136340285031012
code_n32_k16_cw3_010_q01,code_n32_k16_cw3_010,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.375,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,0,32,2,0,12,0,242792,exact_all,2,1,3,11,79,41416,exact,2,1,30,442,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.041471999999999995,0.03649535999999999,0.06290472959999999,0.0576,0.4147199999999999,1.4664499199999999,0.19847208959999996,0.18104748684475033,1.9387699199999997,1.0779910992413424
code_n32_k16_cw3_010_q02,code_n32_k16_cw3_010,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.375,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,0,32,2,0,12,0,242792,exact_all,2,1,3,11,79,41416,exact,2,1,30,442,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.08099999999999999,0.0891,0.19196999999999995,0.09,0.8099999999999998,3.5801999999999996,0.45206999999999997,0.37299012460696135,4.480199999999999,1.7011415966443133
code_n32_k16_cw3_010_q03,code_n32_k16_cw3_010,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.375,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,0,32,2,0,12,0,242792,exact_all,2,1,3,11,79,41416,exact,2,1,30,442,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.13996799999999998,0.18475775999999997,0.47768279039999995,0.1296,1.3996799999999998,7.423902719999999,0.9320085503999999,0.6585601614534108,8.95318272,2.2978923713793495
code_n32_k16_cw3_011_q00,code_n32_k16_cw3_011,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.25,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,1,0,12,0,242792,exact_all,3,0,2,11,54,41416,exact,4,0,0,7,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.011663999999999999,0.011547359999999998,0.010203667199999999,0.0,0.0,0.0073483199999999985,0.033415027199999996,0.032868878278671146,0.0073483199999999985,0.007321452636295071
code_n32_k16_cw3_011_q01,code_n32_k16_cw3_011,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.25,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,1,0,12,0,242792,exact_all,3,0,2,11,54,41416,exact,4,0,0,7,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.027647999999999995,0.03649535999999999,0.04299816959999999,0.0,0.0,0.023224319999999996,0.10714152959999998,0.10178149523825568,0.023224319999999996,0.0229587395692226
code_n32_k16_cw3_011_q02,code_n32_k16_cw3_011,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.25,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,1,0,12,0,242792,exact_all,3,0,2,11,54,41416,exact,4,0,0,7,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.05399999999999999,0.0891,0.13121999999999998,0.0,0.0,0.0567,0.27432,0.24241270300424578,0.0567,0.05515084446484804
code_n32_k16_cw3_011_q03,code_n32_k16_cw3_011,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.25,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,1,0,12,0,242792,exact_all,3,0,2,11,54,41416,exact,4,0,0,7,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.09331199999999999,0.18475775999999997,0.32651735039999996,0.0,0.0,0.11757311999999998,0.6045871103999999,0.47286647139975757,0.11757311999999998,0.11115947713235992
code_n32_k16_cw3_012_q00,code_n32_k16_cw3_012,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,3.0,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,2,1,0,4,31,41416,exact,2,1,30,437,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0,0.004199039999999999,0.005857660799999999,0.0324,0.17495999999999998,0.45874511999999995,0.0424567008,0.041580139823462633,0.6661051199999999,0.5104886389929993
code_n32_k16_cw3_012_q01,code_n32_k16_cw3_012,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.0,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,2,1,0,4,31,41416,exact,2,1,30,437,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.0,0.013271039999999998,0.024684134399999995,0.0576,0.4147199999999999,1.4498611199999998,0.0955551744,0.09126124336751364,1.9221811199999996,1.072330296349341
code_n32_k16_cw3_012_q02,code_n32_k16_cw3_012,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.0,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,2,1,0,4,31,41416,exact,2,1,30,437,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.0,0.0324,0.07532999999999998,0.09,0.8099999999999998,3.5397,0.19772999999999996,0.18042809866631118,4.439699999999999,1.6937239122883727
code_n32_k16_cw3_012_q03,code_n32_k16_cw3_012,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.0,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,2,1,0,4,31,41416,exact,2,1,30,437,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.0,0.06718463999999999,0.18744514559999997,0.1296,1.3996799999999998,7.339921919999999,0.3842297856,0.3251438734718166,8.869201919999998,2.2894189910069116
code_n32_k16_cw3_013_q00,code_n32_k16_cw3_013,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,2.875,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,2,1,1,9,29,41416,exact,2,1,30,443,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0058319999999999995,0.009447839999999999,0.005479747199999999,0.0324,0.17495999999999998,0.4650436799999999,0.0531595872,0.05179477646439205,0.67240368,0.514261920928371
code_n32_k16_cw3_013_q01,code_n32_k16_cw3_013,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,2.875,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,2,1,1,9,29,41416,exact,2,1,30,443,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.013823999999999998,0.029859839999999995,0.023091609599999997,0.0576,0.4147199999999999,1.4697676799999997,0.1243754496,0.11722772558917309,1.9420876799999995,1.07911942459035
code_n32_k16_cw3_013_q02,code_n32_k16_cw3_013,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,2.875,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,2,1,1,9,29,41416,exact,2,1,30,443,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.026999999999999996,0.07289999999999999,0.07046999999999998,0.09,0.8099999999999998,3.5883,0.26037,0.23140532865008184,4.4883,1.7026185536525547
code_n32_k16_cw3_013_q03,code_n32_k16_cw3_013,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,2.875,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,2,1,1,9,29,41416,exact,2,1,30,443,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.046655999999999996,0.15116543999999998,0.17535191039999998,0.1296,1.3996799999999998,7.4406988799999985,0.5027733503999999,0.40731230126259593,8.969978879999998,2.2995784656164378
code_n32_k16_cw3_014_q00,code_n32_k16_cw3_014,q00,test,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,3.375,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,0,32,3,0,12,0,242792,exact_all,2,1,1,6,47,41416,exact,2,1,30,440,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0058319999999999995,0.006298559999999999,0.008880969599999998,0.0324,0.17495999999999998,0.4618943999999999,0.05341152959999999,0.05203397313730947,0.6692543999999999,0.5123770596666999
code_n32_k16_cw3_014_q01,code_n32_k16_cw3_014,q01,test,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.375,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,0,32,3,0,12,0,242792,exact_all,2,1,1,6,47,41416,exact,2,1,30,440,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.013823999999999998,0.019906559999999997,0.037424332799999994,0.0576,0.4147199999999999,1.4598143999999997,0.1287548928,0.12111516044619708,1.9321343999999996,1.0757306219915646
code_n32_k16_cw3_014_q02,code_n32_k16_cw3_014,q02,test,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.375,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,0,32,3,0,12,0,242792,exact_all,2,1,1,6,47,41416,exact,2,1,30,440,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.026999999999999996,0.0486,0.11420999999999998,0.09,0.8099999999999998,3.5639999999999996,0.27981,0.24671162941358976,4.4639999999999995,1.6981811222684888
code_n32_k16_cw3_014_q03,code_n32_k16_cw3_014,q03,test,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.375,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,0,32,3,0,12,0,242792,exact_all,2,1,1,6,47,41416,exact,2,1,30,440,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.046655999999999996,0.10077695999999998,0.28419102719999995,0.1296,1.3996799999999998,7.390310399999999,0.5612239872,0.4454701207976287,8.919590399999999,2.2945116301217316
code_n32_k16_cw3_015_q00,code_n32_k16_cw3_015,q00,test,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,1.25,4.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,2,0,14,0,242792,exact_all,2,1,0,5,16,41416,exact,2,1,30,436,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0,0.0052488,0.0030233087999999996,0.0324,0.17495999999999998,0.45769535999999994,0.040672108799999995,0.03986676287974656,0.66505536,0.5098583721289124
code_n32_k16_cw3_015_q01,code_n32_k16_cw3_015,q01,test,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,1.25,4.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,2,0,14,0,242792,exact_all,2,1,0,5,16,41416,exact,2,1,30,436,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.0,0.016588799999999997,0.012740198399999998,0.0576,0.4147199999999999,1.4465433599999997,0.0869289984,0.08335628714645717,1.9188633599999996,1.0711942802247707
code_n32_k16_cw3_015_q02,code_n32_k16_cw3_015,q02,test,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,1.25,4.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,2,0,14,0,242792,exact_all,2,1,0,5,16,41416,exact,2,1,30,436,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.0,0.040499999999999994,0.03887999999999999,0.09,0.8099999999999998,3.5315999999999996,0.16938,0.15647369382542434,4.4315999999999995,1.6922337498425024
code_n32_k16_cw3_015_q03,code_n32_k16_cw3_015,q03,test,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,1.25,4.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,2,0,14,0,242792,exact_all,2,1,0,5,16,41416,exact,2,1,30,436,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.0,0.0839808,0.09674588159999999,0.1296,1.3996799999999998,7.323125759999999,0.3103266816,0.2702764813913922,8.852405759999998,2.2877156649562718
code_n32_k16_cw3_016_q00,code_n32_k16_cw3_016,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,6.5,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,2,32,1,0,11,0,242792,exact_all,2,2,2,6,76,41416,exact,2,2,60,872,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.011663999999999999,0.006298559999999999,0.014360716799999998,0.0648,0.34991999999999995,0.9153907199999999,0.09712327679999998,0.09269155127834716,1.33011072,0.8459157857619071
code_n32_k16_cw3_016_q01,code_n32_k16_cw3_016,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,6.5,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,2,32,1,0,11,0,242792,exact_all,2,2,2,6,76,41416,exact,2,2,60,872,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.027647999999999995,0.019906559999999997,0.06051594239999999,0.1152,0.8294399999999998,2.8930867199999994,0.2232705024,0.20152801164340955,3.837726719999999,1.5764449244411305
code_n32_k16_cw3_016_q02,code_n32_k16_cw3_016,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,6.5,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,2,32,1,0,11,0,242792,exact_all,2,2,2,6,76,41416,exact,2,2,60,872,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.05399999999999999,0.0486,0.18467999999999996,0.18,1.6199999999999997,7.063199999999999,0.4672799999999999,0.38341034666064006,8.863199999999999,2.288810659572206
code_n32_k16_cw3_016_q03,code_n32_k16_cw3_016,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,6.5,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,2,32,1,0,11,0,242792,exact_all,2,2,2,6,76,41416,exact,2,2,60,872,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.09331199999999999,0.10077695999999998,0.4595429375999999,0.2592,2.7993599999999996,14.646251519999998,0.9128318975999998,0.6485848128907749,17.704811519999996,2.9287807912991943
code_n32_k16_cw3_017_q00,code_n32_k16_cw3_017,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.875,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,5,0,9,0,242792,exact_all,3,0,5,9,63,41416,exact,4,0,0,7,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.02916,0.009447839999999999,0.011904278399999997,0.0,0.0,0.0073483199999999985,0.05051211839999999,0.04927777707645691,0.0073483199999999985,0.007321452636295071
code_n32_k16_cw3_017_q01,code_n32_k16_cw3_017,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.875,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,5,0,9,0,242792,exact_all,3,0,5,9,63,41416,exact,4,0,0,7,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.06911999999999999,0.029859839999999995,0.050164531199999994,0.0,0.0,0.023224319999999996,0.1491443712,0.1390176404076803,0.023224319999999996,0.0229587395692226
code_n32_k16_cw3_017_q02,code_n32_k16_cw3_017,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.875,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,5,0,9,0,242792,exact_all,3,0,5,9,63,41416,exact,4,0,0,7,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.13499999999999998,0.07289999999999999,0.15308999999999998,0.0,0.0,0.0567,0.3609899999999999,0.30821237610376107,0.0567,0.05515084446484804
code_n32_k16_cw3_017_q03,code_n32_k16_cw3_017,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.875,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,5,0,9,0,242792,exact_all,3,0,5,9,63,41416,exact,4,0,0,7,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.23328,0.15116543999999998,0.3809369087999999,0.0,0.0,0.11757311999999998,0.7653823487999999,0.5683672951400537,0.11757311999999998,0.11115947713235992
code_n32_k16_cw3_018_q00,code_n32_k16_cw3_018,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,3.875,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,0,32,3,0,12,0,242792,exact_all,4,0,0,5,31,41416,exact,4,0,0,5,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.0,0.0052488,0.005857660799999999,0.0,0.0,0.0052488,0.011106460799999999,0.01104523696721737,0.0052488,0.005235073061631587
code_n32_k16_cw3_018_q01,code_n32_k16_cw3_018,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.875,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,0,32,3,0,12,0,242792,exact_all,4,0,0,5,31,41416,exact,4,0,0,5,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.0,0.016588799999999997,0.024684134399999995,0.0,0.0,0.016588799999999997,0.04127293439999999,0.04044394009068399,0.016588799999999997,0.01645270885409976
code_n32_k16_cw3_018_q02,code_n32_k16_cw3_018,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.875,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,0,32,3,0,12,0,242792,exact_all,4,0,0,5,31,41416,exact,4,0,0,5,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.0,0.040499999999999994,0.07532999999999998,0.0,0.0,0.040499999999999994,0.11582999999999997,0.10959852260666063,0.040499999999999994,0.03970136685155206
code_n32_k16_cw3_018_q03,code_n32_k16_cw3_018,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.875,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,0,32,3,0,12,0,242792,exact_all,4,0,0,5,31,41416,exact,4,0,0,5,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.0,0.0839808,0.18744514559999997,0.0,0.0,0.0839808,0.2714259456,0.24013906242222124,0.0839808,0.08064019068347023
code_n32_k16_cw3_019_q00,code_n32_k16_cw3_019,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,3.25,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,0,0,13,0,242792,exact_all,2,2,0,7,29,41416,exact,2,2,60,874,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.0,0.0073483199999999985,0.005479747199999999,0.0648,0.34991999999999995,0.9174902399999999,0.07762806719999998,0.0747623918030361,1.3322102399999998,0.8468164187985124
code_n32_k16_cw3_019_q01,code_n32_k16_cw3_019,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.25,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,0,0,13,0,242792,exact_all,2,2,0,7,29,41416,exact,2,2,60,874,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.0,0.023224319999999996,0.023091609599999997,0.1152,0.8294399999999998,2.8997222399999996,0.1615159296,0.14972598781357543,3.8443622399999993,1.5778156040674578
code_n32_k16_cw3_019_q02,code_n32_k16_cw3_019,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.25,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,0,0,13,0,242792,exact_all,2,2,0,7,29,41416,exact,2,2,60,874,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.0,0.0567,0.07046999999999998,0.18,1.6199999999999997,7.0794,0.30716999999999994,0.2678644950438488,8.879399999999999,2.290451781170772
code_n32_k16_cw3_019_q03,code_n32_k16_cw3_019,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.25,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,0,0,13,0,242792,exact_all,2,2,0,7,29,41416,exact,2,2,60,874,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.0,0.11757311999999998,0.17535191039999998,0.2592,2.7993599999999996,14.679843839999998,0.5521250303999999,0.43962497934092026,17.738403839999997,2.930575099223323
code_n32_k16_cw3_020_q00,code_n32_k16_cw3_020,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,2,32,1,0,12,0,242792,exact_all,3,0,3,8,55,41416,exact,4,0,0,6,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.017495999999999998,0.008398079999999999,0.010392623999999998,0.0,0.0,0.006298559999999999,0.036286703999999996,0.035643846864218884,0.006298559999999999,0.006278806971330837
code_n32_k16_cw3_020_q01,code_n32_k16_cw3_020,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,2,32,1,0,12,0,242792,exact_all,3,0,3,8,55,41416,exact,4,0,0,6,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.041471999999999995,0.026542079999999996,0.043794431999999994,0.0,0.0,0.019906559999999997,0.11180851199999998,0.10598797956117159,0.019906559999999997,0.019711015256787718
code_n32_k16_cw3_020_q02,code_n32_k16_cw3_020,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,2,32,1,0,12,0,242792,exact_all,3,0,3,8,55,41416,exact,4,0,0,6,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.08099999999999999,0.0648,0.13364999999999996,0.0,0.0,0.0486,0.27945,0.24643029808939884,0.0486,0.04745594115629535
code_n32_k16_cw3_020_q03,code_n32_k16_cw3_020,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,2,32,1,0,12,0,242792,exact_all,3,0,3,8,55,41416,exact,4,0,0,6,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.13996799999999998,0.13436927999999998,0.33256396799999993,0.0,0.0,0.10077695999999998,0.6069012479999999,0.4743076337159627,0.10077695999999998,0.09601625774534364
code_n32_k16_cw3_021_q00,code_n32_k16_cw3_021,q00,validation,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,6.0,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,4,0,0,12,36,41416,exact,4,0,0,7,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.0,0.012597119999999998,0.006802444799999999,0.0,0.0,0.0073483199999999985,0.019399564799999998,0.019213792005918377,0.0073483199999999985,0.007321452636295071
code_n32_k16_cw3_021_q01,code_n32_k16_cw3_021,q01,validation,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,6.0,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,4,0,0,12,36,41416,exact,4,0,0,7,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.0,0.039813119999999994,0.028665446399999996,0.0,0.0,0.023224319999999996,0.0684785664,0.06623573605317497,0.023224319999999996,0.0229587395692226
code_n32_k16_cw3_021_q02,code_n32_k16_cw3_021,q02,validation,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,6.0,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,4,0,0,12,36,41416,exact,4,0,0,7,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.0,0.0972,0.08747999999999997,0.0,0.0,0.0567,0.18467999999999996,0.16947269592504294,0.0567,0.05515084446484804
code_n32_k16_cw3_021_q03,code_n32_k16_cw3_021,q03,validation,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,6.0,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,4,0,0,12,36,41416,exact,4,0,0,7,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.0,0.20155391999999997,0.21767823359999997,0.0,0.0,0.11757311999999998,0.41923215359999993,0.350115988460838,0.11757311999999998,0.11115947713235992
code_n32_k16_cw3_022_q00,code_n32_k16_cw3_022,q00,test,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,4.0,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,2,0,12,0,242792,exact_all,2,1,0,6,43,41416,exact,2,1,30,437,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0,0.006298559999999999,0.008125142399999999,0.0324,0.17495999999999998,0.45874511999999995,0.0468237024,0.045760534138183734,0.6661051199999999,0.5104886389929993
code_n32_k16_cw3_022_q01,code_n32_k16_cw3_022,q01,test,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,4.0,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,2,0,12,0,242792,exact_all,2,1,0,6,43,41416,exact,2,1,30,437,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.0,0.019906559999999997,0.03423928319999999,0.0576,0.4147199999999999,1.4498611199999998,0.1117458432,0.10593161143158661,1.9221811199999996,1.072330296349341
