graph_id,state_id,split,n,e0,et,kappa0,kappat,tau_stratum,prefix_len,prefix_seed,tau0,tau,log_tau0,log_tau,L_t,deleted_edge_count,deleted_edge_fraction,edge_density,mean_degree,degree_variance,min_degree,bridge_count,avg_shortest_path_length,diameter,algebraic_connectivity,laplacian_spectral_radius,adjacency_spectral_gap,kirchhoff_index,betweenness_mean,betweenness_max,betweenness_std
g_n24_e48_k2_low_03,g_n24_e48_k2_low_03_p5,validation,24,48,43,2,1,low,5,2215783098,15961351104,762400080,23.493436081024086,20.451982015236055,3.041454065788031,5,0.10416666666666667,0.15579710144927536,3.5833333333333335,2.076388888888889,1,1,2.927536231884058,6,0.1843586230914633,9.225876935228143,0.7338578999915479,353.40505507291994,0.0876152832674572,0.3700263504611331,0.10914902918093568
g_n24_e48_k2_low_04,g_n24_e48_k2_low_04_p0,train,24,48,48,2,2,low,0,494400139,16712035376,16712035376,23.539394978000733,23.539394978000733,0.0,0,0.0,0.17391304347826086,4.0,3.1666666666666665,2,0,2.8043478260869565,6,0.18979518914623367,10.17645200353043,0.28178479455370287,303.88090688278265,0.08201581027667983,0.37195558065123285,0.11818621357703897
g_n24_e48_k2_low_04,g_n24_e48_k2_low_04_p3,train,24,48,45,2,2,low,3,994401639,16712035376,3010821856,23.539394978000733,21.825478920298515,1.7139160577022174,3,0.0625,0.16304347826086957,3.75,2.9375,2,0,2.8768115942028984,6,0.17970949021632887,10.171511869325506,0.3856134953392445,326.51862911280784,0.08530961791831355,0.37776123744503187,0.12097024755931526
g_n24_e48_k2_low_04,g_n24_e48_k2_low_04_p5,train,24,48,43,2,1,low,5,1494403139,16712035376,597733568,23.539394978000733,20.208655674171617,3.330739303829116,5,0.10416666666666667,0.15579710144927536,3.5833333333333335,2.2430555555555554,1,1,3.072463768115942,7,0.14812607218757137,8.724474525050915,0.20292541686257382,382.9927658638687,0.09420289855072463,0.45454545454545453,0.1293491426095248
g_n24_e48_k2_low_05,g_n24_e48_k2_low_05_p0,train,24,48,48,2,2,low,0,4067987476,17299902368,17299902368,23.57396669496601,23.57396669496601,0.0,0,0.0,0.17391304347826086,4.0,3.0,2,0,2.851449275362319,6,0.18204514019592571,10.239498438860133,0.19740474771307248,307.33206133235853,0.08415678524374177,0.45730284208545074,0.12324031358027272
g_n24_e48_k2_low_05,g_n24_e48_k2_low_05_p3,train,24,48,45,2,1,low,3,273021680,17299902368,1845963680,23.57396669496601,21.3362672978606,2.237699397105409,3,0.0625,0.16304347826086957,3.75,2.6041666666666665,2,1,3.0869565217391304,7,0.09629461412673976,9.20134244990349,0.38633679005350885,439.83094176587474,0.09486166007905138,0.5899115377376247,0.15802327170673847
g_n24_e48_k2_low_05,g_n24_e48_k2_low_05_p5,train,24,48,43,2,1,low,5,773023180,17299902368,379642511,23.57396669496601,19.754740607365477,3.8192260876005335,5,0.10416666666666667,0.15579710144927536,3.5833333333333335,3.4097222222222228,1,1,2.9456521739130435,6,0.17433866804001877,10.239125067352225,0.6795818973180534,365.01077872704235,0.0884387351778656,0.4828722002635045,0.13529744466145474
g_n24_e48_k2_low_06,g_n24_e48_k2_low_06_p0,train,24,48,48,2,2,low,0,3346607517,17616241359,17616241359,23.592087117956854,23.592087117956854,0.0,0,0.0,0.17391304347826086,4.0,2.75,2,0,2.8079710144927534,6,0.19588855064869393,9.213764433165345,0.33594018209850063,301.73247607511854,0.08218050065876152,0.33840579710144925,0.1007377710055849
g_n24_e48_k2_low_06,g_n24_e48_k2_low_06_p3,train,24,48,45,2,1,low,3,3846609017,17616241359,1199335701,23.592087117956854,20.905033657957002,2.687053459999852,3,0.0625,0.16304347826086957,3.75,2.3541666666666665,1,2,3.2427536231884058,8,0.09901007543950249,8.444302877123322,0.1394524525094223,454.7562678574887,0.10194334650856389,0.5382081686429513,0.1442479989071418
g_n24_e48_k2_low_07,g_n24_e48_k2_low_07_p0,test,24,48,48,2,2,low,0,2625227558,18048644005,18048644005,23.61633639452659,23.61633639452659,0.0,0,0.0,0.17391304347826086,4.0,2.75,2,0,2.782608695652174,6,0.20604992507537034,9.268468087940667,0.22060722609562244,296.46391343126476,0.08102766798418971,0.3281949934123847,0.0992594782796554
g_n24_e48_k2_low_07,g_n24_e48_k2_low_07_p3,test,24,48,45,2,2,low,3,3125229058,18048644005,3566064389,23.61633639452659,21.99472841259002,1.6216079819365703,3,0.0625,0.16304347826086957,3.75,2.3541666666666665,2,0,2.8550724637681157,6,0.1850282737994992,8.4244769664575,0.1910780391929805,322.46262587576916,0.08432147562582344,0.36587615283267466,0.10506542676160086
g_n24_e48_k2_low_07,g_n24_e48_k2_low_07_p5,test,24,48,43,2,1,low,5,3625230558,18048644005,201118284,23.61633639452659,19.119403770550242,4.496932623976349,5,0.10416666666666667,0.15579710144927536,3.5833333333333335,2.743055555555556,1,3,3.217391304347826,7,0.09654589680267135,9.184062885190198,0.2402493293347403,500.0654825097782,0.10079051383399211,0.5912384716732543,0.15848405932720802
g_n24_e48_k2_low_08,g_n24_e48_k2_low_08_p0,validation,24,48,48,2,2,low,0,1903847599,18157411441,18157411441,23.62234465816436,23.62234465816436,0.0,0,0.0,0.17391304347826086,4.0,2.5,2,0,2.7318840579710146,6,0.2187770501427006,9.104856093739292,0.5745348040776577,293.70598784533115,0.07872200263504611,0.4272321881017534,0.11007744791651411
g_n24_e48_k2_low_08,g_n24_e48_k2_low_08_p3,validation,24,48,45,2,1,low,3,2403849099,18157411441,1532201996,23.62234465816436,21.149971750748144,2.472372907416215,3,0.0625,0.16304347826086957,3.75,2.7708333333333335,1,2,2.7934782608695654,6,0.20981074537386868,8.777151568562939,0.6090622736981222,332.8878964082752,0.08152173913043477,0.41771127423301335,0.10984802218963241
g_n24_e48_k2_low_08,g_n24_e48_k2_low_08_p5,validation,24,48,43,2,1,low,5,2903850599,18157411441,589055220,23.62234465816436,20.194030489343646,3.4283141688207124,5,0.10416666666666667,0.15579710144927536,3.5833333333333335,2.493055555555556,1,1,2.829710144927536,6,0.20643151571665408,8.72907809205645,0.5133032438613343,342.9931065274327,0.08316864295125165,0.4630717108977978,0.11532224432202864
g_n24_e48_k2_low_09,g_n24_e48_k2_low_09_p0,train,24,48,48,2,2,low,0,1182467640,18509842272,18509842272,23.641568442263743,23.641568442263743,0.0,0,0.0,0.17391304347826086,4.0,3.1666666666666665,2,0,2.579710144927536,5,0.21779539833105874,10.639630452203349,0.5825040789573386,290.83190119190203,0.07180500658761527,0.5248541313758703,0.13714272128385852
g_n24_e48_k2_low_09,g_n24_e48_k2_low_09_p3,train,24,48,45,2,1,low,3,1682469140,18509842272,2323840413,23.641568442263743,21.566487004473252,2.075081437790491,3,0.0625,0.16304347826086957,3.75,3.3541666666666665,1,1,2.601449275362319,5,0.21619052636654568,10.635314066182595,0.6212882714251191,316.5916990798109,0.0727931488801054,0.5349990589121023,0.14028700881013612
g_n24_e48_k2_low_09,g_n24_e48_k2_low_09_p5,train,24,48,43,2,2,low,5,2182470640,18509842272,669582672,23.641568442263743,20.322165198668493,3.31940324359525,5,0.10416666666666667,0.15579710144927536,3.5833333333333335,2.9930555555555554,2,0,2.7681159420289854,5,0.20224716019816702,10.2532658567048,0.9576239929819588,338.0260979752467,0.08036890645586298,0.5163372859025033,0.13154256196840322
g_n24_e48_k2_mid_10,g_n24_e48_k2_mid_10_p0,train,24,48,48,2,2,mid,0,461087681,31877829888,31877829888,24.18517661728422,24.18517661728422,0.0,0,0.0,0.17391304347826086,4.0,2.1666666666666665,2,0,2.6594202898550723,5,0.22458149407751488,9.115755302094835,0.6064572069889707,278.76875068604363,0.07542819499341237,0.35204216073781286,0.09462371891171814
g_n24_e48_k2_mid_10,g_n24_e48_k2_mid_10_p3,train,24,48,45,2,1,mid,3,961089181,31877829888,3933841266,24.18517661728422,22.09288220683639,2.092294410447831,3,0.0625,0.16304347826086957,3.75,2.0208333333333335,1,1,2.7934782608695654,6,0.20779102287246418,8.578858454877714,0.4703588539381669,312.9507600287122,0.08152173913043477,0.35420666290231506,0.09903805621058537
g_n24_e48_k2_mid_10,g_n24_e48_k2_mid_10_p5,train,24,48,43,2,1,mid,5,1461090681,31877829888,1205892386,24.18517661728422,20.910485699097507,3.274690918186714,5,0.10416666666666667,0.15579710144927536,3.5833333333333335,1.909722222222222,1,1,2.8043478260869565,6,0.21209344899510307,8.492918144814759,0.7558471932381394,324.51025689700396,0.08201581027667983,0.35375494071146235,0.09609710748895589
g_n24_e48_k2_mid_11,g_n24_e48_k2_mid_11_p0,test,24,48,48,2,2,mid,0,4034675018,31969277624,31969277624,24.18804120432966,24.18804120432966,0.0,0,0.0,0.17391304347826086,4.0,1.5833333333333333,2,0,2.9094202898550723,7,0.18678132119260005,8.09408627448678,0.13425461890921753,298.2503423870934,0.08679183135704872,0.3366890546524413,0.09459229033203537
g_n24_e48_k2_mid_11,g_n24_e48_k2_mid_11_p3,test,24,48,45,2,2,mid,3,239709222,31969277624,4245780112,24.18804120432966,22.16919141179274,2.018849792536919,3,0.0625,0.16304347826086957,3.75,1.4375,2,0,3.1630434782608696,7,0.15339502515978826,7.737753393333001,0.3138269265573559,347.8561315753815,0.0983201581027668,0.3115942028985506,0.09727844929402464
g_n24_e48_k2_mid_11,g_n24_e48_k2_mid_11_p5,test,24,48,43,2,1,mid,5,739710722,31969277624,387945988,24.18804120432966,19.7763766817119,4.411664522617762,5,0.10416666666666667,0.15579710144927536,3.5833333333333335,1.576388888888889,1,3,3.5905797101449277,8,0.06600119066166009,7.839282607471514,0.16955861789376137,580.1939449725527,0.1177536231884058,0.5444005270092227,0.16445146262196703
g_n24_e48_k2_mid_12,g_n24_e48_k2_mid_12_p0,train,24,48,48,2,2,mid,0,3313295059,32709357303,32709357303,24.21092702996983,24.21092702996983,0.0,0,0.0,0.17391304347826086,4.0,1.5833333333333333,2,0,2.822463768115942,6,0.20719111833394702,8.264996779826538,0.41908096442623055,289.47413761983626,0.08283926218708827,0.2891157061698796,0.09412761417792094
g_n24_e48_k2_mid_12,g_n24_e48_k2_mid_12_p3,train,24,48,45,2,1,mid,3,3813296559,32709357303,1933311813,24.21092702996983,21.382500334561826,2.8284266954080053,3,0.0625,0.16304347826086957,3.75,2.1875,1,3,2.8840579710144927,7,0.20006813108503238,8.19042286646027,0.41685918846806436,338.64014153830493,0.08563899868247693,0.28467025689183323,0.09754504107085822
g_n24_e48_k2_mid_12,g_n24_e48_k2_mid_12_p5,train,24,48,43,2,1,mid,5,18330763,32709357303,1093670448,24.21092702996983,20.812805259733764,3.3981217702360667,5,0.10416666666666667,0.15579710144927536,3.5833333333333335,1.6597222222222223,1,1,2.971014492753623,6,0.18521553176625954,8.145896609193066,0.8334244524761631,344.6542567418808,0.0895915678524374,0.3086297760210803,0.0950677642551242
g_n24_e48_k2_mid_13,g_n24_e48_k2_mid_13_p0,train,24,48,48,2,2,mid,0,2591915100,32909977704,32909977704,24.21704172241738,24.21704172241738,0.0,0,0.0,0.17391304347826086,4.0,1.5833333333333333,2,0,2.7028985507246377,5,0.21325537365571842,8.52509936619943,0.4150669220191352,285.1833379612791,0.07740447957839262,0.4061923583662714,0.10509920319265088
g_n24_e48_k2_mid_13,g_n24_e48_k2_mid_13_p3,train,24,48,45,2,2,mid,3,3091916600,32909977704,6099904833,24.21704172241738,22.531539006856438,1.6855027155609434,3,0.0625,0.16304347826086957,3.75,1.4375,2,0,2.7934782608695654,6,0.201496099139904,8.35776774304072,0.3764033473690329,306.3059199895886,0.08152173913043477,0.3932147562582345,0.10206785869953311
